Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2020-119907_Example01P.zmx
Title:	WO 2020/119907 Example 1 (TH Swiss Irix 150mm f/2.8 Macro)
Date:	11/7/2025 4:28:07 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       2.9637139
       1.0850000      0.99828394       2.9662601
       2.1700000      0.99831632       2.9662120
       3.2550000      0.99781844       2.9669520
       4.3400000      0.99743490       2.9675223
       5.4250000      0.98879009       2.9804664
       6.5100000      0.98824125       2.9812939
       7.5950000      0.97941676       2.9946944
       8.6800000      0.96081099       3.0235510
       9.7650000      0.96020561       3.0245040
       10.850000      0.93496363       3.0650596
       11.935000      0.90746289       3.1111564
       13.020000      0.87790948       3.1630890
       14.105000      0.85694832       3.2015402
       15.190000      0.83136013       3.2504365
       16.275000      0.77591608       3.3645648
       17.360000      0.73402155       3.4592494
       18.445000      0.67108770       3.6178173
       19.530000      0.58850101       3.8633377
       20.615000      0.55580789       3.9753367
       21.700000      0.47427096       4.3035119
