Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02601805-1.ZMX
Title:	US Pat 2601805
Date:	11/7/2025 5:04:26 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       6.4420493       10.636063       1.8613564       2.8123857
      0.40000000       6.4362599       10.621989       1.8525832       2.8224024
      0.80000000       6.4191650       10.579957       1.8269307       2.8526274
       1.2000000       6.3915840       10.510542       1.7864684       2.9035534
       1.6000000       6.3548781       10.414704       1.7348684       2.9759025
       2.0000000       6.3109413       10.293790       1.6777218       3.0704950
       2.4000000       6.2621810       10.149538       1.6228939       3.1880991
       2.8000000       6.2114853       9.9840787       1.5806924       3.3292861
       3.2000000       6.1621660       9.7999327       1.5634005       3.4943107
       3.6000000       6.1178737       9.6000070       1.5836418       3.6830305
       4.0000000       6.0824738       9.3875806       1.6516090       3.8948662
       4.4000000       6.0598816       9.1662786       1.7724242       4.1287976
       4.8000000       6.0538584       8.9400297       1.9453813       4.3833857
       5.2000000       6.0677761       8.7129999       2.1653723       4.6568090
       5.6000000       6.1043737       8.4894975       2.4251282       4.9469053
       6.0000000       6.1655322       8.2738423       2.7169368       5.2512122
