Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02601805-1.ZMX
Title:	US Pat 2601805
Date:	11/7/2025 4:20:56 PM

0 message(s) in output.
Wavelength: 0.587600 µm
Field values are in degrees
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       2.1035943
      0.30000000      0.99997317       2.1036225
      0.60000000      0.99989271       2.1037072
      0.90000000      0.99975869       2.1038482
       1.2000000      0.99957125       2.1040454
       1.5000000      0.99933059       2.1042987
       1.8000000      0.99903694       2.1046080
       2.1000000      0.99869060       2.1049729
       2.4000000      0.99829193       2.1053931
       2.7000000      0.99784134       2.1058685
       3.0000000      0.99733928       2.1063984
       3.3000000      0.99678629       2.1069826
       3.6000000      0.99618293       2.1076206
       3.9000000      0.99552985       2.1083118
       4.2000000      0.99482773       2.1090557
       4.5000000      0.99407732       2.1098516
       4.8000000      0.99327944       2.1106988
       5.1000000      0.99243495       2.1115966
       5.4000000      0.99154478       2.1125443
       5.7000000      0.99060994       2.1135408
       6.0000000      0.98963146       2.1145854
