Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003524697_Example01P.zmx
Title:	US 3,524,697 Example 1 (Nikon Fisheye-Nikkor 6mm f/5.6)
Date:	11/7/2025 4:56:11 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.40332388      0.53336198      0.36317112      0.26766062
       7.3493333      0.43262424      0.52652130      0.35968066      0.26533531
       14.698667      0.50822281      0.50630003      0.34955239      0.25874269
       22.048000      0.60764658      0.47361373      0.33388985      0.24914050
       29.397333      0.71375329      0.43006962      0.31481637      0.23900345
       36.746667      0.81595878      0.37823857      0.29598826      0.23254732
       44.096000      0.90777026      0.32242446      0.28323070      0.23590897
       51.445333      0.98515166      0.27047105      0.28435610      0.25572299
       58.794667       1.0457063      0.23639202      0.30641052      0.29590543
       66.144000       1.0881583      0.23718676      0.35113998      0.35556709
       73.493333       1.1117588      0.27539938      0.41331830      0.42956952
       80.842667       1.1153889      0.33401880      0.48234484      0.50927993
       88.192000       1.0964323      0.39257913      0.54329084      0.58210918
       95.541333       1.0502622      0.43605139      0.57690194      0.63079366
       102.89067      0.97296929      0.46262675      0.56156342      0.63468771
       110.24000      0.87380871      0.50361053      0.48515828      0.57861731
