Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02171274-2.zmx
Title:	
Date:	11/7/2025 5:41:07 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.13949712      0.13949712      0.00000000      0.00000000      0.00000000
      0.12000000      0.13951080      0.13949703     0.052780966     0.052780928  7.2675213E-005
      0.24000000      0.13955847      0.13949679      0.10556297      0.10556232  6.1671130E-004
      0.36000000      0.13964014      0.13949640      0.15834705      0.15834463  1.5233237E-003
      0.48000000      0.13975581      0.13949590      0.21113424      0.21112834  2.7922982E-003
      0.60000000      0.13990546      0.13949532      0.26392557      0.26391390  4.4234785E-003
      0.72000000      0.14008911      0.13949471      0.31672209      0.31670177  6.4165123E-003
      0.84000000      0.14030674      0.13949414      0.36952483      0.36949243  8.7710196E-003
      0.96000000      0.14055836      0.13949367      0.42233483      0.42228632     0.011486551
       1.0800000      0.14084396      0.13949339      0.47515311      0.47508392     0.014562585
       1.2000000      0.14116354      0.13949340      0.52798070      0.52788569     0.017998530
       1.3200000      0.14151709      0.13949380      0.58081865      0.58069209     0.021793724
       1.4400000      0.14190459      0.13949471      0.63366797      0.63350359     0.025947428
       1.5600000      0.14232606      0.13949626      0.68652970      0.68632066     0.030458834
       1.6800000      0.14278146      0.13949858      0.73940486      0.73914374     0.035327057
       1.8000000      0.14327079      0.13950184      0.79229448      0.79197332     0.040551137
       1.9200000      0.14379403      0.13950620      0.84519956      0.84480985     0.046130038
       2.0400000      0.14435116      0.13951183      0.89812115      0.89765381     0.052062645
       2.1600000      0.14494216      0.13951892      0.95106024      0.95050564     0.058347764
       2.2800000      0.14556701      0.13952767       1.0040179       1.0033658     0.064984122
       2.4000000      0.14622567      0.13953830       1.0569950       1.0562348     0.071970362
       2.5200000      0.14691811      0.13955103       1.1099927       1.1091131     0.079305044
       2.6400000      0.14764429      0.13956610       1.1630119       1.1620012     0.086986644
       2.7600000      0.14840417      0.13958376       1.2160537       1.2148994     0.095013549
       2.8800000      0.14919768      0.13960427       1.2691191       1.2678083      0.10338406
       3.0000000      0.15002479      0.13962791       1.3222089       1.3207284      0.11209638
       3.1200000      0.15088541      0.13965497       1.3753243       1.3736601      0.12114862
       3.2400000      0.15177949      0.13968576       1.4284662       1.4266039      0.13053882
       3.3600000      0.15270693      0.13972059       1.4816356       1.4795603      0.14026488
       3.4800000      0.15366766      0.13975980       1.5348334       1.5325296      0.15032463
       3.6000000      0.15466156      0.13980372       1.5880607       1.5855125      0.16071579
       3.7200000      0.15568853      0.13985273       1.6413183       1.6385093      0.17143597
       3.8400000      0.15674845      0.13990719       1.6946073       1.6915206      0.18248267
       3.9600000      0.15784118      0.13996750       1.7479286       1.7445468      0.19385330
       4.0800000      0.15896659      0.14003406       1.8012832       1.7975883      0.20554513
       4.2000000      0.16012450      0.14010729       1.8546719       1.8506457      0.21755533
       4.3200000      0.16131475      0.14018764       1.9080957       1.9037195      0.22988093
       4.4400000      0.16253715      0.14027554       1.9615556       1.9568100      0.24251885
       4.5600000      0.16379148      0.14037148       2.0150524       2.0099178      0.25546589
       4.6800000      0.16507754      0.14047595       2.0685871       2.0630433      0.26871869
       4.8000000      0.16639506      0.14058943       2.1221605       2.1161871      0.28227379
       4.9200000      0.16774380      0.14071247       2.1757736       2.1693495      0.29612756
       5.0400000      0.16912347      0.14084559       2.2294271       2.2225312      0.31027623
       5.1600000      0.17053376      0.14098936       2.2831221       2.2757324      0.32471591
       5.2800000      0.17197436      0.14114436       2.3368593       2.3289538      0.33944251
       5.4000000      0.17344489      0.14131119       2.3906396       2.3821958      0.35445182
       5.5200000      0.17494500      0.14149045       2.4444638       2.4354589      0.36973945
       5.6400000      0.17647428      0.14168280       2.4983328       2.4887436      0.38530084
       5.7600000      0.17803229      0.14188889       2.5522473       2.5420503      0.40113126
       5.8800000      0.17961857      0.14210940       2.6062081       2.5953796      0.41722579
       6.0000000      0.18123263      0.14234504       2.6602162       2.6487318      0.43357933
       6.1200000      0.18287394      0.14259654       2.7142721       2.7021075      0.45018660
       6.2400000      0.18454195      0.14286464       2.7683766       2.7555073      0.46704211
       6.3600000      0.18623606      0.14315013       2.8225306       2.8089314      0.48414014
       6.4800000      0.18795565      0.14345379       2.8767347       2.8623806      0.50147480
       6.6000000      0.18970003      0.14377647       2.9309896       2.9158551      0.51903995
       6.7200000      0.19146849      0.14411900       2.9852960       2.9693556      0.53682923
       6.8400000      0.19326030      0.14448227       3.0396546       3.0228825      0.55483604
       6.9600000      0.19507464      0.14486720       3.0940660       3.0764364      0.57305355
       7.0800000      0.19691068      0.14527470       3.1485308       3.1300175      0.59147466
       7.2000000      0.19876753      0.14570577       3.2030497       3.1836266      0.61009202
       7.3200000      0.20064425      0.14616138       3.2576232       3.2372641      0.62889799
       7.4400000      0.20253985      0.14664258       3.3122518       3.2909304      0.64788467
       7.5600000      0.20445329      0.14715043       3.3669362       3.3446261      0.66704386
       7.6800000      0.20638347      0.14768602       3.4216768       3.3983516      0.68636705
       7.8000000      0.20832923      0.14825049       3.4764741       3.4521075      0.70584544
       7.9200000      0.21028937      0.14884502       3.5313285       3.5058943      0.72546987
       8.0400000      0.21226261      0.14947080       3.5862405       3.5597124      0.74523088
       8.1600000      0.21424762      0.15012908       3.6412104       3.6135624      0.76511864
       8.2800000      0.21624299      0.15082116       3.6962386       3.6674447      0.78512296
       8.4000000      0.21824726      0.15154837       3.7513255       3.7213599      0.80523329
       8.5200000      0.22025890      0.15231208       3.8064713       3.7753084      0.82543866
       8.6400000      0.22227629      0.15311370       3.8616762       3.8292908      0.84572773
       8.7600000      0.22429776      0.15395472       3.9169404       3.8833076      0.86608872
       8.8800000      0.22632157      0.15483663       3.9722643       3.9373592      0.88650943
       9.0000000      0.22834587      0.15576102       4.0276477       3.9914462      0.90697718
       9.1200000      0.23036876      0.15672950       4.0830910       4.0455692      0.92747886
       9.2400000      0.23238827      0.15774375       4.1385939       4.0997285      0.94800086
       9.3600000      0.23440232      0.15880549       4.1941567       4.1539247      0.96852903
       9.4800000      0.23640877      0.15991653       4.2497792       4.2081584      0.98904875
       9.6000000      0.23840537      0.16107871       4.3054612       4.2624300       1.0095448
       9.7200000      0.24038982      0.16229395       4.3612026       4.3167401       1.0300015
       9.8400000      0.24235971      0.16356424       4.4170032       4.3710892       1.0504024
       9.9600000      0.24431254      0.16489163       4.4728627       4.4254778       1.0707305
       10.080000      0.24624573      0.16627825       4.5287808       4.4799064       1.0909684
       10.200000      0.24815662      0.16772631       4.5847569       4.5343755       1.1110977
       10.320000      0.25004244      0.16923809       4.6407906       4.5888857       1.1310995
       10.440000      0.25190034      0.17081595       4.6968814       4.6434376       1.1509540
       10.560000      0.25372739      0.17246236       4.7530286       4.6980315       1.1706410
       10.680000      0.25552054      0.17417986       4.8092314       4.7526680       1.1901392
       10.800000      0.25727670      0.17597108       4.8654891       4.8073478       1.2094266
       10.920000      0.25899264      0.17783877       4.9218009       4.8620713       1.2284805
       11.040000      0.26066507      0.17978577       4.9781656       4.9168390       1.2472770
       11.160000      0.26229063      0.18181503       5.0345822       4.9716514       1.2657916
       11.280000      0.26386584      0.18392961       5.0910495       5.0265092       1.2839987
       11.400000      0.26538718      0.18613271       5.1475664       5.0814129       1.3018718
       11.520000      0.26685103      0.18842763       5.2041312       5.1363629       1.3193833
       11.640000      0.26825371      0.19081781       5.2607426       5.1913599       1.3365045
       11.760000      0.26959145      0.19330684       5.3173990       5.2464043       1.3532056
       11.880000      0.27086046      0.19589845       5.3740985       5.3014968       1.3694558
       12.000000      0.27205685      0.19859649       5.4308392       5.3566378       1.3852228

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000  8.0423358E-003  8.0423358E-003      0.00000000      0.00000000      0.00000000
      0.12000000  8.0456467E-003  8.0381249E-003     0.052611710     0.052611613  1.8354908E-004
      0.24000000  8.0603856E-003  8.0254967E-003      0.10522446      0.10522369  7.3415801E-004
      0.36000000  8.0865421E-003  8.0044647E-003      0.15783929      0.15783669  1.6517332E-003
      0.48000000  8.1240988E-003  7.9750514E-003      0.21045725      0.21045107  2.9361123E-003
      0.60000000  8.1730309E-003  7.9372885E-003      0.26307936      0.26306730  4.5870765E-003
      0.72000000  8.2333066E-003  7.8912165E-003      0.31570668      0.31568583  6.6043348E-003
      0.84000000  8.3048863E-003  7.8368853E-003      0.36834024      0.36830714  8.9875343E-003
      0.96000000  8.3877232E-003  7.7743535E-003      0.42098108      0.42093168     0.011736257
       1.0800000  8.4817627E-003  7.7036893E-003      0.47363024      0.47355991     0.014850018
       1.2000000  8.5869422E-003  7.6249698E-003      0.52628874      0.52619230     0.018328267
