Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US006359739_Example05P.zmx
Title:	US 6,359,739 Example 5 (Ricoh smc Pentax-FA 200mm F4 Macro ED [IF])
Date:	11/7/2025 4:19:05 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       4.1883999
       1.0800000      0.99330638       4.2024884
       2.1600000      0.97951214       4.2319763
       3.2400000      0.97093105       4.2506363
       4.3200000      0.95134391       4.2941713
       5.4000000      0.92300865       4.3595860
       6.4800000      0.90158660       4.4110747
       7.5600000      0.88551166       4.4509324
       8.6400000      0.87411125       4.4798635
       9.7200000      0.82996831       4.5974539
       10.800000      0.80982117       4.6542914
       11.880000      0.79923584       4.6850115
       12.960000      0.77884184       4.7459537
       14.040000      0.75594802       4.8172831
       15.120000      0.72692634       4.9125042
       16.200000      0.71272603       4.9612011
       17.280000      0.68970000       5.0433374
       18.360000      0.65459424       5.1768079
       19.440000      0.62727216       5.2883493
       20.520000      0.59803091       5.4160956
       21.600000      0.53437244       5.7296239
