Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20130235467_Example01P.zmx
Title:	US 2013/0235467 Example 1 (Samsung 10mm F3.5 Fisheye)
Date:	11/7/2025 5:13:36 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.89359631       1.2521658      0.75705926      0.50446519
       6.0000000      0.90309214       1.2622365      0.76693165      0.51281201
       12.000000      0.93227142       1.2927627      0.79736023      0.53928668
       18.000000      0.98271085       1.3443467      0.85014966      0.58711529
       24.000000       1.0556576       1.4170367      0.92661722      0.65887709
       30.000000       1.1507784       1.5094207       1.0261915      0.75448949
       36.000000       1.2655145       1.6181265       1.1458336      0.87076981
       42.000000       1.3952802       1.7380477       1.2803869       1.0022282
       48.000000       1.5344690       1.8635286       1.4236369       1.1423196
       54.000000       1.6784639       1.9910282       1.5702012       1.2851303
       60.000000       1.8276565       2.1246248       1.7192372       1.4285153
       66.000000       1.9956771       2.2868582       1.8821818       1.5809051
       72.000000       2.2242260       2.5364160       2.0972147       1.7746638
       78.000000       2.6004304       2.9836905       2.4473675       2.0839023
       84.000000       3.2552955       3.7774453       3.0612722       2.6269386
       90.000000       4.2809659       5.0044241       4.0332421       3.4931820
