Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01022027_Example01P.zmx
Title:	DE 1,022,027 Example 1 (Canon Serenar 100mm f3.5)
Date:	11/7/2025 4:06:52 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.6544700
       1.0800000      0.99419890       3.6651164
       2.1600000      0.98665393       3.6791033
       3.2400000      0.98227374       3.6872972
       4.3200000      0.97266637       3.7054628
       5.4000000      0.94406842       3.7611675
       6.4800000      0.92479479       3.8001586
       7.5600000      0.88238865       3.8904017
       8.6400000      0.85767600       3.9460518
       9.7200000      0.83845422       3.9910276
       10.800000      0.80272552       4.0788795
       11.880000      0.74531174       4.2330698
       12.960000      0.72064793       4.3048977
       14.040000      0.68577640       4.4129920
       15.120000      0.61807618       4.6483991
       16.200000      0.58994534       4.7579352
       17.280000      0.54109598       4.9680648
       18.360000      0.45941253       5.3916661
       19.440000      0.42690899       5.5931538
       20.520000      0.38306182       5.9045931
       21.600000      0.31073410       6.5558642
