Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01022027_Example01P.zmx
Title:	DE 1,022,027 Example 1 (Canon Serenar 100mm f3.5)
Date:	11/7/2025 4:46:44 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.41663195      0.47259288     0.091898079      0.53754744
       1.4400000      0.41625435      0.47524101     0.091331499      0.53370771
       2.8800000      0.41507680      0.48231181     0.089339804      0.52281370
       4.3200000      0.41337416      0.49200755     0.085988508      0.50691913
       5.7600000      0.41305365      0.50389470     0.085225533      0.49009333
       7.2000000      0.41998291      0.52232003      0.10038382      0.47945547
       8.6400000      0.44660925      0.56008925      0.14848182      0.48616606
       10.080000      0.51162532      0.63906035      0.23661474      0.52461965
       11.520000      0.63351606      0.78310061      0.36766221      0.60833077
       12.960000      0.82381401       1.0079800      0.54587985      0.74575222
       14.400000       1.0875900       1.3189252      0.77631146      0.94072743
       15.840000       1.4270587       1.7138595       1.0636118       1.1956258
       17.280000       1.8432783       2.1848066       1.4113144       1.5134542
       18.720000       2.3364799       2.7159445       1.8217887       1.8990177
       20.160000       2.9074170       3.2794949       2.2980115       2.3613095
       21.600000       3.5639848       3.8312560       2.8509342       2.9209864
