Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02346062-1.zmx
Title:	
Date:	11/7/2025 5:41:41 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     -0.19317654     -0.19317654      0.00000000      0.00000000      0.00000000
      0.21000000     -0.19329762     -0.19328372     0.094307585     0.094307460  1.3233302E-004
      0.42000000     -0.19365761     -0.19360526      0.18861827      0.18861745  4.3122857E-004
      0.63000000     -0.19425643     -0.19414113      0.28293514      0.28293251  9.2935460E-004
      0.84000000     -0.19509403     -0.19489132      0.37726132      0.37725518  1.6268761E-003
       1.0500000     -0.19617029     -0.19585578      0.47159988      0.47158798  2.5239381E-003
       1.2600000     -0.19748506     -0.19703447      0.56595395      0.56593346  3.6207273E-003
       1.4700000     -0.19903819     -0.19842730      0.66032662      0.66029415  4.9174721E-003
       1.6800000     -0.20082946     -0.20003422      0.75472100      0.75467259  6.4144424E-003
       1.8900000     -0.20285864     -0.20185514      0.84914020      0.84907132  8.1119502E-003
       2.1000000     -0.20512547     -0.20388996      0.94358734      0.94349290     0.010010349
       2.3100000     -0.20762965     -0.20613857       1.0380655       1.0379399     0.012110036
       2.5200000     -0.21037085     -0.20860085       1.1325779       1.1324147     0.014411447
       2.7300000     -0.21334871     -0.21127667       1.2271276       1.2269201     0.016915066
       2.9400000     -0.21656285     -0.21416589       1.3217178       1.3214585     0.019621414
       3.1500000     -0.22001283     -0.21726834       1.4163516       1.4160325     0.022531057
       3.3600000     -0.22369822     -0.22058388       1.5110321       1.5106447     0.025644607
       3.5700000     -0.22761851     -0.22411231       1.6057625       1.6052976     0.028962714
       3.7800000     -0.23177320     -0.22785345       1.7005461       1.6999938     0.032486076
       3.9900000     -0.23616174     -0.23180709       1.7953858       1.7947359     0.036215433
       4.2000000     -0.24078355     -0.23597304       1.8902851       1.8895264     0.040151570
       4.4100000     -0.24563801     -0.24035105       1.9852469       1.9843680     0.044295316
