Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US03045547-1.ZMX
Title:	US 3045547 30 deg f/1.4 inverted telephoto
Date:	11/7/2025 5:06:45 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       19.398961       22.835438       19.153939       15.512204
      0.83333333       19.354744       22.789774       19.108487       15.469303
       1.6666667       19.221175       22.651516       18.971302       15.339991
       2.5000000       18.995624       22.416981       18.739998       15.122555
       3.3333333       18.674106       22.080437       18.410962       14.814546
       4.1666667       18.251914       21.634726       17.979916       14.413428
       5.0000000       17.724610       21.072206       17.442801       13.917636
       5.8333333       17.089583       20.386187       16.797167       13.328318
       6.6666667       16.348745       19.573368       16.044553       12.652386
       7.5000000       15.513622       18.638469       15.194984       11.908326
       8.3333333       14.615855       17.604052       14.276294       11.137927
       9.1666667       13.729873       16.532676       13.354475       10.430370
       10.000000       13.021186       15.577626       12.578017       9.9682704
       10.833333       12.835855       15.089822       12.263884       10.093573
       11.666667       13.803308       15.780725       13.006866       11.335697
       12.500000       16.819499       18.780633       15.680324       14.335482
