Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1981-035116_Example01P.zmx
Title:	JP 1981-035116 Example 1 (Nikon AI Nikkor 600mm f/5.6 IF-ED)
Date:	11/7/2025 4:47:40 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.0724389       2.4773463       2.4288110      0.92121734
       1.4400000       2.0728613       2.4764358       2.4290577      0.92181756
       2.8800000       2.0741337       2.4737111       2.4298061      0.92363986
       4.3200000       2.0762713       2.4691931       2.4310817      0.92674890
       5.7600000       2.0793000       2.4629176       2.4329270      0.93125159
       7.2000000       2.0832575       2.4549360       2.4354021      0.93729576
       8.6400000       2.0881937       2.4453172       2.4385848      0.94506807
       10.080000       2.0941729       2.4341501       2.4425713      0.95479126
       11.520000       2.1012747       2.4215459       2.4474771      0.96672040
       12.960000       2.1095967       2.4076420       2.4534371      0.98113835
       14.400000       2.1192563       2.3926060       2.4606070      0.99835023
       15.840000       2.1303934       2.3766412       2.4691637       1.0186773
       17.280000       2.1431731       2.3599920       2.4793066       1.0424504
       18.720000       2.1577886       2.3429520       2.4912583       1.0700033
       20.160000       2.1744642       2.3258712       2.5052654       1.1016662
       21.600000       2.1934587       2.3091658       2.5215998       1.1377609
