Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US002720140_Example03P.zmx
Title:	US 2,720,140 Example 3 (Zeiss Sonnar T f4 150mm)
Date:	11/7/2025 4:55:23 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.55002321      0.79290099      0.52279970     0.074599445
       2.6333333      0.54809415      0.78264069      0.51978307     0.091857357
       5.2666667      0.54250421      0.75279284      0.51091682      0.12996021
       7.9000000      0.53391621      0.70645913      0.49676838      0.17444039
       10.533333      0.52368683      0.64995161      0.47834716      0.21970002
       13.166667      0.51428384      0.59485346      0.45723018      0.26340280
       15.800000      0.50988188      0.56049278      0.43579362      0.30434964
       18.433333      0.51692664      0.57209029      0.41757076      0.34200052
       21.066667      0.54406516      0.64793807      0.40763760      0.37651180
       23.700000      0.60074182      0.78783692      0.41262738      0.40901236
       26.333333      0.69491201      0.98042998      0.43975300      0.44202718
       28.966667      0.83177942       1.2148393      0.49495913      0.47992168
       31.600000       1.0144691       1.4842087      0.58178714      0.52909216
       34.233333       1.2454576       1.7851073      0.70203787      0.59753006
       36.866667       1.5275575       2.1165166      0.85721131      0.69367060
       39.500000       1.8643021       2.4792045       1.0494628      0.82510741
