Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\CN110161666_Example02P.zmx
Title:	CN 110161666 Example 2 (Venus Laowa 65mm f2.8 2x Ultra Macro APO)
Date:	11/7/2025 4:46:09 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.25651484      0.28765760     0.098816143      0.32386428
      0.94666667      0.25992948      0.28938005      0.10026135      0.32426973
       1.8933333      0.27026893      0.29529613      0.10596799      0.32599316
       2.8400000      0.28770401      0.30733589      0.11909493      0.33046102
       3.7866667      0.31220153      0.32770319      0.14218558      0.33969971
       4.7333333      0.34322884      0.35766039      0.17539812      0.35575140
       5.6800000      0.37955264      0.39659742      0.21678167      0.37992860
       6.6266667      0.41915205      0.44179999      0.26321162      0.41219895
       7.5733333      0.45923014      0.48879023      0.31080792      0.45096084
       8.5200000      0.49638963      0.53200808      0.35498437      0.49321209
       9.4666667      0.52729118      0.56621188      0.39065043      0.53499148
       10.413333      0.55075761      0.59039256      0.41346282      0.57224435
       11.360000      0.57384327      0.61895939      0.42468914      0.60301816
       12.306667      0.62615181      0.70564305      0.44648530      0.63350000
       13.253333      0.77720526      0.95653345      0.54885032      0.69231607
       14.200000       1.1229504       1.4864598      0.83382851      0.84890978
