Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US07586693-1.ZMX
Title:	
Date:	11/7/2025 5:48:39 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.080858401     0.080858401      0.00000000      0.00000000      0.00000000
     0.030068670     0.080892372     0.080863979      0.20962224      0.20962220  1.9529146E-005
     0.060137339     0.080993210     0.080880725      0.41924469      0.41924452  4.1876897E-005
     0.090206009     0.081160988     0.080908670      0.62886756      0.62886707  7.9113241E-005
      0.12027468     0.081395832     0.080947867      0.83849106      0.83848996  1.3122334E-004
      0.15034335     0.081697915     0.080998389       1.0481154       1.0481133  1.9818644E-004
      0.18041202     0.082067461     0.081060332       1.2577408       1.2577373  2.7996270E-004
      0.21048069     0.082504747     0.081133812       1.4673674       1.4673619  3.7654618E-004
      0.24054936     0.083010094     0.081218965       1.6769955       1.6769873  4.8788546E-004
      0.27061803     0.083583875     0.081315950       1.8866253       1.8866137  6.1393669E-004
      0.30068670     0.084226512     0.081424945       2.0962569       2.0962411  7.5465040E-004
      0.33075536     0.084938472     0.081546150       2.3058906       2.3058696  9.0997161E-004
      0.36082403     0.085720270     0.081679785       2.5155266       2.5154994  1.0798399E-003
      0.39089270     0.086572468     0.081826090       2.7251651       2.7251307  1.2641897E-003
      0.42096137     0.087495671     0.081985328       2.9348063       2.9347634  1.4629499E-003
      0.45103004     0.088490530     0.082157779       3.1444504       3.1443977  1.6760448E-003
      0.48109871     0.089557736     0.082343747       3.3540976       3.3540337  1.9033936E-003
      0.51116738     0.090698025     0.082543552       3.5637481       3.5636717  2.1449107E-003
      0.54123605     0.091912172     0.082757538       3.7734021       3.7733115  2.4005060E-003
      0.57130472     0.093200990     0.082986066       3.9830598       3.9829535  2.6700852E-003
      0.60137339     0.094565330     0.083229518       4.1927214       4.1925976  2.9535497E-003
      0.63144206     0.096006081     0.083488296       4.4023872       4.4022441  3.2507969E-003
      0.66151073     0.097524163     0.083762821       4.6120572       4.6118929  3.5617205E-003
      0.69157940     0.099120530     0.084053531       4.8217317       4.8215444  3.8862109E-003
      0.72164807      0.10079617     0.084360887       5.0314110       5.0311984  4.2241549E-003
      0.75171674      0.10255209     0.084685366       5.2410951       5.2408553  4.5754367E-003
      0.78178541      0.10438933     0.085027463       5.4507843       5.4505150  4.9399378E-003
      0.81185408      0.10630896     0.085387693       5.6604787       5.6601777  5.3175370E-003
      0.84192275      0.10831205     0.085766589       5.8701787       5.8698436  5.7081115E-003
