Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004266860_Example02P.zmx
Title:	US 4,266,860 Example 2 (Nikon AI Zoom-Nikkor 35-70mm f/3.5)
Date:	11/7/2025 4:58:52 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.83994640       1.2655346      0.68262140      0.22131443
       1.4400000      0.86137942       1.2822348      0.69854246      0.23772002
       2.8800000      0.92130638       1.3300744      0.74395294      0.28318464
       4.3200000       1.0084486       1.4023918      0.81213974      0.34922913
       5.7600000       1.1080297       1.4885508      0.89281275      0.42567057
       7.2000000       1.2041022       1.5748447      0.97303760      0.50106772
       8.6400000       1.2809239       1.6461958       1.0385222      0.56330064
       10.080000       1.3249898       1.6893191       1.0760080      0.60213234
       11.520000       1.3298042       1.6988540       1.0784243      0.61603803
       12.960000       1.3069284       1.6894564       1.0566373      0.62847346
       14.400000       1.3078982       1.7164761       1.0631503      0.71142825
       15.840000       1.4440596       1.8912646       1.2103453      0.96279320
       17.280000       1.8414616       2.3421919       1.6112676       1.4287100
       18.720000       2.5527692       3.1373876       2.2984125       2.1106421
       20.160000       3.5739356       4.2862281       3.2607964       3.0073798
       21.600000       4.9049971       5.7951436       4.4950091       4.1257158
