Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20130057972_Example03P.zmx
Title:	US 2013/0057972 Example 3 (Samsung 16mm F2.4)
Date:	11/7/2025 5:13:28 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.39018070      0.38605933      0.17403971      0.52667951
      0.95200000      0.40845657      0.39060323      0.17443336      0.52362480
       1.9040000      0.45912633      0.40240018      0.17412389      0.51420499
       2.8560000      0.53344309      0.41782027      0.17064871      0.49814801
       3.8080000      0.62312061      0.43509060      0.16503536      0.47637589
       4.7600000      0.72148374      0.45681769      0.16640766      0.45244861
       5.7120000      0.82310876      0.49076670      0.19220374      0.43406599
       6.6640000      0.92468719      0.54977718      0.25693776      0.43436275
       7.6160000       1.0277696      0.65129690      0.36548253      0.47095517
       8.5680000       1.1427386      0.81628372      0.52197299      0.56043162
       9.5200000       1.2924204       1.0682541      0.73591663      0.71382843
       10.472000       1.5129071       1.4344779       1.0235129      0.94033231
       11.424000       1.8503790       1.9499346       1.4093167       1.2546137
       12.376000       2.3576500       2.6629883       1.9294100       1.6824223
       13.328000       3.0966859       3.6420360       2.6356968       2.2647755
       14.280000       4.1484152       4.9837357       3.6014437       3.0623264
