Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20130057972_Example03P.zmx
Title:	US 2013/0057972 Example 3 (Samsung 16mm F2.4)
Date:	11/7/2025 4:26:17 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       2.5822908
      0.71400000      0.99867319       2.5840056
       1.4280000      0.99470495       2.5891548
       2.1420000      0.98813082       2.5977534
       2.8560000      0.97481127       2.6154407
       3.5700000      0.96332344       2.6309893
       4.2840000      0.94788337       2.6523309
       4.9980000      0.92665397       2.6825409
       5.7120000      0.89764894       2.7255358
       6.4260000      0.85312628       2.7957510
       7.1400000      0.82366344       2.8453144
       7.8540000      0.79134920       2.9028264
       8.5680000      0.75435983       2.9731435
       9.2820000      0.70983191       3.0649782
       9.9960000      0.62217981       3.2737627
       10.710000      0.58311708       3.3816392
       11.424000      0.53694701       3.5240287
       12.138000      0.46655431       3.7805419
       12.852000      0.41663203       4.0006340
       13.566000      0.33123144       4.4868275
       14.280000      0.29904522       4.7221167
