Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003507558_Example01P.zmx
Title:	US 3,507,558 Example 1 (Nikon AI Nikkor 35mm f/2)
Date:	11/7/2025 4:56:07 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.1610842       2.8877830       2.0354796       1.2362793
       1.4400000       2.1906378       2.9134024       2.0576721       1.2565075
       2.8800000       2.2756285       2.9872559       2.1221969       1.3161303
       4.3200000       2.4052104       3.0999139       2.2223290       1.4109190
       5.7600000       2.5617733       3.2346248       2.3454454       1.5313979
       7.2000000       2.7215253       3.3667095       2.4721215       1.6616353
       8.6400000       2.8554995       3.4640649       2.5763523       1.7799200
       10.080000       2.9319526       3.4899166       2.6276572       1.8618105
       11.520000       2.9228833       3.4109746       2.5972304       1.8877734
       12.960000       2.8226922       3.2214228       2.4757758       1.8634781
       14.400000       2.7014277       3.0146731       2.3272440       1.8721692
       15.840000       2.8200084       3.1426093       2.4141293       2.1528082
       17.280000       3.6462673       4.1988147       3.2081683       3.0235926
       18.720000       5.5080046       6.5134792       4.9940416       4.6653986
       20.160000       8.5365308       10.194549       7.8644521       7.1971266
       21.600000       12.944741       15.490067       12.013655       10.821824
