Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2011-048232_Example03P.zmx
Title:	JP 2011-048232 Example 3 (Panasonic Leica DG Macro-Elmarit 45mm F2.8 Asph Mega OIS)
Date:	11/7/2025 4:08:22 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       3.0331253
      0.54050000      0.99978944       3.0334447
       1.0810000      0.99915781       3.0344033
       1.6215000      0.99810522       3.0360029
       2.1620000      0.99087288       3.0470626
       2.7025000      0.98900797       3.0499341
       3.2430000      0.98348163       3.0584911
       3.7835000      0.96917390       3.0809844
       4.3240000      0.94967468       3.1124539
       4.8645000      0.92174434       3.1592581
       5.4050000      0.89548922       3.2052371
       5.9455000      0.88553462       3.2232024
       6.4860000      0.86672288       3.2579935
       7.0265000      0.81203310       3.3659176
       7.5670000      0.79379630       3.4043626
       8.1075000      0.78376755       3.4260738
       8.6480000      0.72380164       3.5651727
       9.1885000      0.68611760       3.6617701
       9.7290000      0.62830600       3.8265267
       10.269500      0.59635965       3.9276812
       10.810000      0.54172821       4.1209716
