Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01096057_Example01P.zmx
Title:	DE 1096057 Example 1 (Leica Telyt 200mm F4)
Date:	11/7/2025 5:22:31 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.25489515      0.25489515      0.00000000      0.00000000      0.00000000
     0.061443028      0.25488353      0.25486916      0.21433148      0.21433143  2.5787370E-005
      0.12288606      0.25485945      0.25479119      0.42866403      0.42866334  1.5876814E-004
      0.18432909      0.25482297      0.25466125      0.64299870      0.64299625  3.8040196E-004
      0.24577211      0.25477419      0.25447937      0.85733656      0.85733063  6.9068766E-004
      0.30721514      0.25471325      0.25424557       1.0716787       1.0716670  1.0896236E-003
      0.36865817      0.25464033      0.25395989       1.2860261       1.2860058  1.5772076E-003
      0.43010120      0.25455565      0.25362238       1.5003799       1.5003476  2.1534371E-003
      0.49154423      0.25445947      0.25323310       1.7147411       1.7146928  2.8183089E-003
      0.55298726      0.25435210      0.25279210       1.9291109       1.9290420  3.5718196E-003
      0.61443028      0.25423389      0.25229947       2.1434902       2.1433956  4.4139652E-003
      0.67587331      0.25410521      0.25175527       2.3578802       2.3577541  5.3447409E-003
      0.73731634      0.25396650      0.25115961       2.5722818       2.5721181  6.3641420E-003
      0.79875937      0.25381821      0.25051258       2.7866962       2.7864880  7.4721629E-003
      0.86020240      0.25366088      0.24981428       3.0011244       3.0008643  8.6687862E-003
      0.92164543      0.25349503      0.24906483       3.2155675       3.2152475  9.9540284E-003
      0.98308845      0.25332126      0.24826435       3.4300266       3.4296381     0.011327871
       1.0445315      0.25314021      0.24741298       3.6445026       3.6440366     0.012790307
       1.1059745      0.25295254      0.24651086       3.8589968       3.8584434     0.014341327
       1.1674175      0.25275898      0.24555814       4.0735100       4.0728592     0.015980925
       1.2288606      0.25256028      0.24455496       4.2880435       4.2872843     0.017709090
       1.2903036      0.25235724      0.24350151       4.5025983       4.5017193     0.019525814
       1.3517466      0.25215070      0.24239795       4.7171753       4.7161646     0.021431086
       1.4131897      0.25194154      0.24124448       4.9317758       4.9306208     0.023424896
       1.4746327      0.25173068      0.24004127       5.1464007       5.1450883     0.025507234
       1.5360757      0.25151909      0.23878854       5.3610512       5.3595677     0.027678087
       1.5975187      0.25130777      0.23748649       5.5757282       5.5740594     0.029937443
       1.6589618      0.25109778      0.23613534       5.7904329       5.7885640     0.032285291
       1.7204048      0.25089020      0.23473532       6.0051662       6.0030819     0.034721618
       1.7818478      0.25068618      0.23328667       6.2199294       6.2176136     0.037246409
       1.8432909      0.25048687      0.23178962       6.4347234       6.4321596     0.039859651
       1.9047339      0.25029351      0.23024444       6.6495493       6.6467204     0.042561329
       1.9661769      0.25010736      0.22865138       6.8644082       6.8612965     0.045351428
       2.0276199      0.24992971      0.22701072       7.0793011       7.0758884     0.048229932
       2.0890630      0.24976191      0.22532273       7.2942292       7.2904967     0.051196825
       2.1505060      0.24960535      0.22358770       7.5091933       7.5051217     0.054252091
       2.2119490      0.24946147      0.22180594       7.7241948       7.7197640     0.057395712
       2.2733921      0.24933174      0.21997775       7.9392345       7.9344240     0.060627670
       2.3348351      0.24921767      0.21810344       8.1543136       8.1491024     0.063947946
       2.3962781      0.24912083      0.21618334       8.3694331       8.3637995     0.067356522
       2.4577211      0.24904283      0.21421778       8.5845941       8.5785159     0.070853378
       2.5191642      0.24898531      0.21220710       8.7997976       8.7932521     0.074438494
       2.5806072      0.24894997      0.21015166       9.0150448       9.0080085     0.078111849
       2.6420502      0.24893854      0.20805181       9.2303367       9.2227857     0.081873422
       2.7034932      0.24895281      0.20590793       9.4456743       9.4375841     0.085723190
       2.7649363      0.24899460      0.20372039       9.6610588       9.6524044     0.089661131
       2.8263793      0.24906578      0.20148958       9.8764912       9.8672468     0.093687222
       2.8878223      0.24916826      0.19921589       10.091972       10.082112     0.097801439
       2.9492654      0.24930401      0.19689974       10.307504       10.297000      0.10200376
       3.0107084      0.24947503      0.19454154       10.523086       10.511913      0.10629415
       3.0721514      0.24968338      0.19214171       10.738721       10.726849      0.11067260
       3.1335944      0.24993114      0.18970068       10.954409       10.941810      0.11513907
       3.1950375      0.25022045      0.18721891       11.170151       11.156797      0.11969353
       3.2564805      0.25055352      0.18469683       11.385948       11.371809      0.12433597
       3.3179235      0.25093256      0.18213492       11.601802       11.586847      0.12906635
       3.3793666      0.25135986      0.17953363       11.817713       11.801912      0.13388464
       3.4408096      0.25183774      0.17689346       12.033683       12.017005      0.13879081
       3.5022526      0.25236858      0.17421490       12.249713       12.232125      0.14378483
       3.5636956      0.25295480      0.17149843       12.465803       12.447273      0.14886668
       3.6251387      0.25359886      0.16874458       12.681955       12.662450      0.15403631
       3.6865817      0.25430327      0.16595386       12.898170       12.877657      0.15929370
       3.7480247      0.25507061      0.16312679       13.114449       13.092893      0.16463881
       3.8094678      0.25590348      0.16026392       13.330793       13.308159      0.17007161
       3.8709108      0.25680453      0.15736579       13.547202       13.523456      0.17559207
       3.9323538      0.25777648      0.15443296       13.763679       13.738785      0.18120014
       3.9937968      0.25882208      0.15146600       13.980224       13.954145      0.18689580
       4.0552399      0.25994414      0.14846548       14.196839       14.169537      0.19267900
       4.1166829      0.26114550      0.14543199       14.413523       14.384962      0.19854971
       4.1781259      0.26242907      0.14236613       14.630279       14.600420      0.20450788
       4.2395690      0.26379781      0.13926850       14.847108       14.815913      0.21055349
       4.3010120      0.26525471      0.13613972       15.064010       15.031439      0.21668648
       4.3624550      0.26680283      0.13298041       15.280987       15.247000      0.22290682
       4.4238980      0.26844527      0.12979122       15.498039       15.462596      0.22921447
       4.4853411      0.27018520      0.12657279       15.715168       15.678229      0.23560937
       4.5467841      0.27202581      0.12332577       15.932375       15.893897      0.24209150
       4.6082271      0.27397036      0.12005083       16.149661       16.109602      0.24866080
       4.6696702      0.27602217      0.11674866       16.367026       16.325345      0.25531723
       4.7311132      0.27818459      0.11341993       16.584473       16.541125      0.26206075
       4.7925562      0.28046104      0.11006535       16.802002       16.756944      0.26889129
       4.8539992      0.28285499      0.10668563       17.019614       16.972801      0.27580883
       4.9154423      0.28536996      0.10328147       17.237310       17.188698      0.28281330
       4.9768853      0.28800953     0.099853623       17.455091       17.404635      0.28990466
       5.0383283      0.29077732     0.096402818       17.672959       17.620612      0.29708286
       5.0997714      0.29367702     0.092929806       17.890915       17.836629      0.30434785
       5.1612144      0.29671237     0.089435351       18.108959       18.052688      0.31169956
       5.2226574      0.29988716     0.085920224       18.327092       18.268789      0.31913796
       5.2841004      0.30320524     0.082385208       18.545316       18.484933      0.32666297
       5.3455435      0.30667052     0.078831097       18.763632       18.701119      0.33427456
       5.4069865      0.31028695     0.075258697       18.982041       18.917349      0.34197266
       5.4684295      0.31405856     0.071668824       19.200543       19.133622      0.34975721
       5.5298726      0.31798942     0.068062304       19.419141       19.349940      0.35762815
       5.5913156      0.32208367     0.064439975       19.637835       19.566303      0.36558543
       5.6527586      0.32634550     0.060802688       19.856625       19.782711      0.37362898
       5.7142016      0.33077916     0.057151302       20.075514       19.999166      0.38175874
       5.7756447      0.33538895     0.053486690       20.294502       20.215666      0.38997464
       5.8370877      0.34017926     0.049809735       20.513591       20.432214      0.39827663
       5.8985307      0.34515450     0.046121333       20.732780       20.648809      0.40666464
       5.9599738      0.35031917     0.042422388       20.952073       20.865452      0.41513860
       6.0214168      0.35567781     0.038713820       21.171469       21.082144      0.42369844
       6.0828598      0.36123505     0.034996557       21.390969       21.298885      0.43234409
       6.1443028      0.36699555     0.031271542       21.610575       21.515675      0.44107549

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.35811420      0.35811420      0.00000000      0.00000000      0.00000000
     0.061443028      0.35809331      0.35808420      0.21421181      0.21421172  4.5011853E-005
      0.12288606      0.35803738      0.35799420      0.42842470      0.42842393  1.7999864E-004
      0.18432909      0.35794648      0.35784422      0.64263973      0.64263713  4.0497592E-004
      0.24577211      0.35782069      0.35763427      0.85685797      0.85685180  7.1994267E-004
      0.30721514      0.35766017      0.35736438       1.0710805       1.0710684  1.1248974E-003
      0.36865817      0.35746508      0.35703460       1.2853084       1.2852876  1.6198384E-003
      0.43010120      0.35723564      0.35664497       1.4995427       1.4995096  2.2047632E-003
      0.49154423      0.35697212      0.35619554       1.7137845       1.7137351  2.8796692E-003
      0.55298726      0.35667480      0.35568638       1.9280349       1.9279646  3.6445532E-003
      0.61443028      0.35634403      0.35511755       2.1422949       2.1421985  4.4994118E-003
      0.67587331      0.35598019      0.35448913       2.3565656       2.3564373  5.4442410E-003
      0.73731634      0.35558370      0.35380122       2.5708481       2.5706815  6.4790364E-003
      0.79875937      0.35515501      0.35305391       2.7851435       2.7849317  7.6037933E-003
      0.86020240      0.35469463      0.35224730       2.9994527       2.9991882  8.8184904E-003
      0.92164543      0.35420309      0.35138151       3.2137770       3.2134517     0.010123154
      0.98308845      0.35368098      0.35045666       3.4281174       3.4277226     0.011517762
       1.0445315      0.35312892      0.34947287       3.6424748       3.6420013     0.013002308
       1.1059745      0.35254757      0.34843029       3.8568505       3.8562884     0.014576786
       1.1674175      0.35193763      0.34732906       4.0712455       4.0705844     0.016241187
       1.2288606      0.35129986      0.34616933       4.2856609       4.2848898     0.017995503
       1.2903036      0.35063502      0.34495128       4.5000976       4.4992050     0.019839728
       1.3517466      0.34994395      0.34367507       4.7145569       4.7135305     0.021773851
       1.4131897      0.34922751      0.34234088       4.9290397       4.9278670     0.023797865
       1.4746327      0.34848662      0.34094890       5.1435472       5.1422147     0.025911758
       1.5360757      0.34772221      0.33949933       5.3580803       5.3565743     0.028115522
       1.5975187      0.34693528      0.33799237       5.5726403       5.5709462     0.030409145
       1.6589618      0.34612687      0.33642824       5.7872281       5.7853310     0.032792618
       1.7204048      0.34529803      0.33480716       6.0018449       5.9997290     0.035265927
       1.7818478      0.34444989      0.33312937       6.2164917       6.2141409     0.037829062
       1.8432909      0.34358360      0.33139509       6.4311695       6.4285671     0.040482010
       1.9047339      0.34270035      0.32960459       6.6458795       6.6430081     0.043224758
       1.9661769      0.34180139      0.32775812       6.8606227       6.8574644     0.046057294
       2.0276199      0.34088800      0.32585594       7.0754002       7.0719364     0.048979602
       2.0890630      0.33996150      0.32389833       7.2902131       7.2864248     0.051991669
       2.1505060      0.33902326      0.32188557       7.5050624       7.5009299     0.055093481
       2.2119490      0.33807467      0.31981796       7.7199493       7.7154523     0.058285021
       2.2733921      0.33711720      0.31769579       7.9348747       7.9299925     0.061566274
       2.3348351      0.33615233      0.31551937       8.1498398       8.1445510     0.064937224
       2.3962781      0.33518160      0.31328903       8.3648457       8.3591282     0.068397854
       2.4577211      0.33420658      0.31100509       8.5798933       8.5737247     0.071948146
       2.5191642      0.33322890      0.30866788       8.7949838       8.7883409     0.075588083
       2.5806072      0.33225022      0.30627775       9.0101183       9.0029774     0.079317646
       2.6420502      0.33127225      0.30383505       9.2252979       9.2176346     0.083136817
       2.7034932      0.33029674      0.30134015       9.4405235       9.4323131     0.087045575
       2.7649363      0.32932547      0.29879342       9.6557963       9.6470133     0.091043902
       2.8263793      0.32836029      0.29619523       9.8711174       9.8617358     0.095131776
       2.8878223      0.32740309      0.29354598       10.086488       10.076481     0.099309175
       2.9492654      0.32645578      0.29084606       10.301909       10.291249      0.10357608
       3.0107084      0.32552034      0.28809589       10.517381       10.506042      0.10793247
       3.0721514      0.32459877      0.28529587       10.732906       10.720858      0.11237831
       3.1335944      0.32369315      0.28244644       10.948484       10.935699      0.11691359
       3.1950375      0.32280557      0.27954802       11.164118       11.150565      0.12153829
       3.2564805      0.32193818      0.27660107       11.379807       11.365458      0.12625236
       3.3179235      0.32109318      0.27360602       11.595553       11.580376      0.13105581
       3.3793666      0.32027281      0.27056336       11.811356       11.795321      0.13594858
       3.4408096      0.31947934      0.26747354       12.027219       12.010293      0.14093067
       3.5022526      0.31871513      0.26433706       12.243142       12.225293      0.14600204
       3.5636956      0.31798253      0.26115439       12.459126       12.440321      0.15116266
       3.6251387      0.31728398      0.25792604       12.675173       12.655378      0.15641251
       3.6865817      0.31662194      0.25465251       12.891283       12.870464      0.16175155
       3.7480247      0.31599893      0.25133433       13.107457       13.085580      0.16717976
       3.8094678      0.31541753      0.24797203       13.323696       13.300726      0.17269711
       3.8709108      0.31488032      0.24456613       13.540003       13.515903      0.17830356
       3.9323538      0.31438999      0.24111719       13.756376       13.731111      0.18399908
       3.9937968      0.31394923      0.23762576       13.972819       13.946351      0.18978365
       4.0552399      0.31356081      0.23409242       14.189331       14.161623      0.19565722
       4.1166829      0.31322751      0.23051773       14.405915       14.376928      0.20161976
       4.1781259      0.31295220      0.22690227       14.622570       14.592266      0.20767124
       4.2395690      0.31273778      0.22324666       14.839298       14.807638      0.21381163
       4.3010120      0.31258719      0.21955148       15.056100       15.023044      0.22004087
       4.3624550      0.31250344      0.21581737       15.272978       15.238484      0.22635895
       4.4238980      0.31248957      0.21204493       15.489932       15.453960      0.23276582
       4.4853411      0.31254869      0.20823481       15.706963       15.669472      0.23926144
       4.5467841      0.31268395      0.20438765       15.924073       15.885020      0.24584578
       4.6082271      0.31289855      0.20050410       16.141262       16.100605      0.25251878
       4.6696702      0.31319573      0.19658484       16.358532       16.316227      0.25928042
       4.7311132      0.31357880      0.19263053       16.575883       16.531887      0.26613064
       4.7925562      0.31405112      0.18864186       16.793317       16.747585      0.27306941
       4.8539992      0.31461610      0.18461953       17.010835       16.963322      0.28009669
       4.9154423      0.31527719      0.18056425       17.228438       17.179098      0.28721242
       4.9768853      0.31603790      0.17647672       17.446127       17.394914      0.29441656
       5.0383283      0.31690181      0.17235768       17.663903       17.610770      0.30170907
       5.0997714      0.31787252      0.16820787       17.881768       17.826667      0.30908990
       5.1612144      0.31895372      0.16402803       18.099721       18.042606      0.31655900
       5.2226574      0.32014913      0.15981891       18.317765       18.258586      0.32411632
       5.2841004      0.32146253      0.15558130       18.535900       18.474609      0.33176181
       5.3455435      0.32289776      0.15131597       18.754128       18.690674      0.33949543
       5.4069865      0.32445871      0.14702370       18.972450       18.906783      0.34731711
       5.4684295      0.32614933      0.14270531       19.190866       19.122936      0.35522680
       5.5298726      0.32797362      0.13836161       19.409377       19.339133      0.36322446
       5.5913156      0.32993565      0.13399341       19.627986       19.555375      0.37131002
       5.6527586      0.33203952      0.12960155       19.846693       19.771662      0.37948343
       5.7142016      0.33428943      0.12518688       20.065498       19.987996      0.38774463
       5.7756447      0.33668960      0.12075025       20.284404       20.204375      0.39609357
       5.8370877      0.33924431      0.11629253       20.503410       20.420802      0.40453018
       5.8985307      0.34195794      0.11181461       20.722520       20.637276      0.41305441
       5.9599738      0.34483488      0.10731737       20.941732       20.853799      0.42166619
       6.0214168      0.34787960      0.10280171       21.161049       21.070369      0.43036547
       6.0828598      0.35109664     0.098268546       21.380471       21.286989      0.43915217
       6.1443028      0.35449059     0.093718805       21.600000       21.503658      0.44802623

Table series: Data for wavelength : 0.656273 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.55617681      0.55617681      0.00000000      0.00000000      0.00000000
     0.061443028      0.55615246      0.55614527      0.21409939      0.21409920  8.5515587E-005
      0.12288606      0.55608463      0.55605066      0.42819984      0.42819890  2.2107258E-004
      0.18432909      0.55597340      0.55589299      0.64230245      0.64229958  4.4700024E-004
      0.24577211      0.55581884      0.55567228      0.85640827      0.85640173  7.6329760E-004
      0.30721514      0.55562111      0.55538855       1.0705184       1.0705059  1.1699633E-003
      0.36865817      0.55538038      0.55504186       1.2846339       1.2846124  1.6669955E-003
      0.43010120      0.55509685      0.55463224       1.4987558       1.4987220  2.2543922E-003
