Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003615126_Example01P.zmx
Title:	US 3,615,126 Example 1 (Konica Minolta Hexar 38mm F2.8)
Date:	11/7/2025 4:56:29 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.69237100      0.91950076      0.54619615      0.54251352
       1.4400000      0.83002857       1.0913728      0.68259560      0.64046845
       2.8800000       1.1593852       1.5071670      0.99484963      0.87902505
       4.3200000       1.5879947       2.0524854       1.3891537       1.1933795
       5.7600000       2.0834468       2.6849926       1.8377882       1.5584275
       7.2000000       2.6369119       3.3922871       2.3336599       1.9658714
       8.6400000       3.2461861       4.1706251       2.8744410       2.4122023
       10.080000       3.9116459       5.0196125       3.4594848       2.8957799
       11.520000       4.6364091       5.9423304       4.0903779       3.4171026
       12.960000       5.4278462       6.9472561       4.7726161       3.9801447
       14.400000       6.2994001       8.0506283       5.5175281       4.5939621
       15.840000       7.2722502       9.2786498       6.3440431       5.2741954
       17.280000       8.3766426       10.669270       7.2801073       6.0442946
       18.720000       9.6529262       12.273543       8.3637322       6.9364355
       20.160000       11.152544       14.156827       9.6438413       7.9922606
       21.600000       12.939399       16.400304       11.181282       9.2637417
