Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\Imaging_Optics_Figure_7_24.zmx
Title:	Triplet lens (SK16 - LF5 - SK16); Imaging Optics p.461.
Date:	11/7/2025 5:24:12 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Data for wavelength : 0.550000 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.31338303      0.31338303      0.00000000      0.00000000      0.00000000
      0.25600000      0.31333362      0.31322200      0.22223602      0.22223589  5.8210942E-005
      0.51200000      0.31317897      0.31273901      0.44448168      0.44448065  2.3250101E-004
      0.76800000      0.31291931      0.31193435      0.66674664      0.66674315  5.2319199E-004
       1.0240000      0.31255501      0.31080849      0.88904056      0.88903229  9.3040763E-004
       1.2800000      0.31208662      0.30936211       1.1113731       1.1113569  1.4543754E-003
       1.5360000      0.31151480      0.30759607       1.3337539       1.3337260  2.0953884E-003
       1.7920000      0.31084040      0.30551143       1.5561927       1.5561483  2.8538484E-003
       2.0480000      0.31006440      0.30310944       1.7786992       1.7786328  3.7301795E-003
       2.3040000      0.30918792      0.30039156       2.0012830       2.0011884  4.7248927E-003
       2.5600000      0.30821221      0.29735941       2.2239539       2.2238241  5.8385691E-003
       2.8160000      0.30713867      0.29401485       2.4467218       2.4465487  7.0718614E-003
       3.0720000      0.30596883      0.29035991       2.6695962       2.6693713  8.4254937E-003
       3.3280000      0.30470433      0.28639684       2.8925871       2.8923007  9.9002637E-003
       3.5840000      0.30334694      0.28212808       3.1157042       3.1153460     0.011497043
       3.8400000      0.30189852      0.27755628       3.3389575       3.3385162     0.013216779
       4.0960000      0.30036106      0.27268429       3.5623567       3.5618203     0.015060495
       4.3520000      0.29873661      0.26751519       3.7859119       3.7852673     0.017029294
       4.6080000      0.29702735      0.26205223       4.0096330       4.0088664     0.019124357
       4.8640000      0.29523548      0.25629892       4.2335300       4.2326265     0.021346950
       5.1200000      0.29336330      0.25025896       4.4576130       4.4565569     0.023698419
       5.3760000      0.29141315      0.24393628       4.6818920       4.6806666     0.026180197
       5.6320000      0.28938741      0.23733502       4.9063772       4.9049649     0.028793807
       5.8880000      0.28728847      0.23045958       5.1310788       5.1294609     0.031540858
       6.1440000      0.28511875      0.22331454       5.3560070       5.3541639     0.034423056
       6.4000000      0.28288064      0.21590477       5.5811721       5.5790832     0.037442198
       6.6560000      0.28057651      0.20823533       5.8065845       5.8042280     0.040600184
       6.9120000      0.27820869      0.20031155       6.0322546       6.0296077     0.043899012
       7.1680000      0.27577943      0.19213901       6.2581930       6.2552317     0.047340786
       7.4240000      0.27329092      0.18372354       6.4844101       6.4811094     0.050927717
       7.6800000      0.27074520      0.17507121       6.7109166       6.7072503     0.054662131
       7.9360000      0.26814418      0.16618837       6.9377233       6.9336638     0.058546465
       8.1920000      0.26548962      0.15708165       7.1648408       7.1603596     0.062583280
       8.4480000      0.26278307      0.14775794       7.3922801       7.3873472     0.066775261
       8.7040000      0.26002583      0.13822441       7.6200522       7.6146363     0.071125222
       8.9600000      0.25721897      0.12848853       7.8481680       7.8422365     0.075636110
       9.2160000      0.25436322      0.11855806       8.0766388       8.0701576     0.080311016
       9.4720000      0.25145899      0.10844107       8.3054758       8.2984094     0.085153172
       9.7280000      0.24850630     0.098145937       8.5346902       8.5270018     0.090165967
       9.9840000      0.24550471     0.087681360       8.7642937       8.7559446     0.095352945
       10.240000      0.24245331     0.077056368       8.9942977       8.9852479      0.10071782
       10.496000      0.23935066     0.066280332       9.2247138       9.2149217      0.10626447
       10.752000      0.23619469     0.055362968       9.4555540       9.4449760      0.11199697
       11.008000      0.23298268     0.044314353       9.6868302       9.6754210      0.11791957
       11.264000      0.22971119     0.033144935       9.9185543       9.9062669      0.12403674
       11.520000      0.22637594     0.021865544       10.150739       10.137524      0.13035312
       11.776000      0.22297178     0.010487405       10.383396       10.369203      0.13687361
       12.032000      0.21949258 -9.7785207E-004       10.616537       10.601314      0.14360333
       12.288000      0.21593116    -0.012518174       10.850177       10.833867      0.15054763
       12.544000      0.21227914    -0.024121073       11.084327       11.066873      0.15771213
       12.800000      0.20852688    -0.035773611       11.319000       11.300343      0.16510270
       13.056000      0.20466336    -0.047462384       11.554211       11.534288      0.17272553
       13.312000      0.20067601    -0.059173504       11.789971       11.768718      0.18058708
       13.568000      0.19655062    -0.070892584       12.026294       12.003644      0.18869414
       13.824000      0.19227118    -0.082604714       12.263195       12.239077      0.19705384
       14.080000      0.18781968    -0.094294445       12.500687       12.475029      0.20567364
       14.336000      0.18317602     -0.10594577       12.738784       12.711510      0.21456143
       14.592000      0.17831773     -0.11754210       12.977500       12.948531      0.22372544
       14.848000      0.17321983     -0.12906622       13.216852       13.186105      0.23317437
       15.104000      0.16785459     -0.14050032       13.456852       13.424242      0.24291736
       15.360000      0.16219128     -0.15182590       13.697517       13.662954      0.25296403
       15.616000      0.15619593     -0.16302379       13.938861       13.902253      0.26332451
       15.872000      0.14983105     -0.17407409       14.180902       14.142151      0.27400948
       16.128000      0.14305529     -0.18495616       14.423653       14.382658      0.28503022
       16.384000      0.13582315     -0.19564859       14.667133       14.623788      0.29639861
       16.640000      0.12808460     -0.20612913       14.911357       14.865553      0.30812722
       16.896000      0.11978471     -0.21637469       15.156344       15.107963      0.32022934
       17.152000      0.11086317     -0.22636127       15.402109       15.351033      0.33271901
       17.408000      0.10125390     -0.23606396       15.648672       15.594774      0.34561111
       17.664000     0.090884472     -0.24545682       15.896049       15.839199      0.35892141
       17.920000     0.079675617     -0.25451290       16.144262       16.084321      0.37266664
       18.176000     0.067540586     -0.26320417       16.393327       16.330152      0.38686454
       18.432000     0.054384505     -0.27150144       16.643266       16.576705      0.40153401
       18.688000     0.040103659     -0.27937431       16.894098       16.823993      0.41669511
       18.944000     0.024584703     -0.28679113       17.145845       17.072030      0.43236922
       19.200000  7.7037891E-003     -0.29371889       17.398527       17.320829      0.44857915
       19.456000    -0.010674357     -0.30012316       17.652168       17.570404      0.46534923
       19.712000    -0.030697482     -0.30596804       17.906789       17.820768      0.48270546
       19.968000    -0.052526946     -0.31121603       18.162416       18.071934      0.50067567
       20.224000    -0.076338972     -0.31582794       18.419072       18.323917      0.51928967
       20.480000     -0.10232602     -0.31976282       18.676782       18.576732      0.53857944
       20.736000     -0.13069831     -0.32297782       18.935574       18.830391      0.55857934
       20.992000     -0.16168551     -0.32542809       19.195474       19.084910      0.57932633
       21.248000     -0.19553857     -0.32706664       19.456511       19.340303      0.60086025
       21.504000     -0.23253180     -0.32784418       19.718716       19.596585      0.62322408
       21.760000     -0.27296514     -0.32770901       19.982119       19.853771      0.64646430
       22.016000     -0.31716673     -0.32660682       20.246753       20.111877      0.67063122
       22.272000     -0.36549568     -0.32448052       20.512653       20.370916      0.69577946
       22.528000     -0.41834532     -0.32127002       20.779854       20.630905      0.72196834
       22.784000     -0.47614664     -0.31691203       21.048395       20.891860      0.74926251
       23.040000     -0.53937239     -0.31133980       21.318316       21.153796      0.77773251
       23.296000     -0.60854146     -0.30448287       21.589660       21.416729      0.80745548
       23.552000     -0.68422402     -0.29626675       21.862472       21.680676      0.83851603
       23.808000     -0.76704726     -0.28661257       22.136802       21.945653      0.87100712
       24.064000     -0.85770195     -0.27543678       22.412700       22.211677      0.90503119
       24.320000     -0.95694997     -0.26265066       22.690223       22.478765      0.94070143
       24.576000      -1.0656329     -0.24815988       22.969431       22.746934      0.97814327
