Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003506339_Example01P.zmx
Title:	US 3,506,339 Example 1 (Ricoh Pentax Super-Takumar 28mm f3.5)
Date:	11/7/2025 4:56:05 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.56652363      0.85727824      0.45017931      0.15893297
       1.4400000      0.58867377      0.86142935      0.45180246      0.16099903
       2.8800000      0.64905206      0.87402665      0.45783492      0.17092914
       4.3200000      0.73398297      0.89509949      0.47100551      0.19644009
       5.7600000      0.82898524      0.92351757      0.49348593      0.24110503
       7.2000000      0.92109010      0.95574917      0.52419556      0.30041748
       8.6400000      0.99809020      0.98501161      0.55689602      0.36435877
       10.080000       1.0473023       1.0014605      0.57978458      0.41974580
       11.520000       1.0552026      0.99459362      0.57621796      0.45061351
       12.960000       1.0098809      0.96161077      0.52702267      0.43875381
       14.400000      0.91359332      0.93322015      0.42247605      0.37005107
       15.840000      0.83305639       1.0284258      0.34757866      0.28717685
       17.280000      0.99854870       1.4441493      0.62354075      0.46319355
       18.720000       1.6387965       2.3045721       1.2999039       1.0131648
       20.160000       2.7873008       3.6831028       2.3622394       1.9077797
       21.600000       4.5066891       5.7004062       3.9067814       3.2254041
