Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003502394_Example01P.zmx
Title:	US 3,502,394 Example 1 (Ricoh Pentax Super-Takumar 300mm f4)
Date:	11/7/2025 4:16:14 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       4.1943942
       1.0800000      0.99388410       4.2072796
       2.1600000      0.99091004       4.2135886
       3.2400000      0.97564159       4.2464312
       4.3200000      0.96897057       4.2610237
       5.4000000      0.94188089       4.3218655
       6.4800000      0.90902251       4.3992832
       7.5600000      0.89629486       4.4304087
       8.6400000      0.87451452       4.4852405
       9.7200000      0.81567901       4.6441859
       10.800000      0.79178949       4.7137264
       11.880000      0.76834659       4.7850960
       12.960000      0.71147706       4.9726603
       14.040000      0.65734971       5.1733398
       15.120000      0.63141590       5.2785117
       16.200000      0.60296951       5.4015894
       17.280000      0.56628433       5.5738076
       18.360000      0.50306955       5.9136447
       19.440000      0.45689292       6.2052892
       20.520000      0.43159653       6.3845497
       21.600000      0.40396639       6.5992810
