Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US005557473_Example03P.zmx
Title:	US 5,557,473 Example 3 (Nikon AF Nikkor 28mm f/2.8D)
Date:	11/7/2025 3:52:33 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000    -0.021101758 -2.2274691E-004     0.045090417
     0.010000000    -0.021125447 -2.5253387E-004     0.045058605
     0.020000000    -0.021220176 -3.7165716E-004     0.044931380
     0.030000000    -0.021377963 -5.7011002E-004     0.044719422
     0.040000000    -0.021598669 -8.4776316E-004     0.044422857
     0.050000000    -0.021882096 -1.2044356E-003     0.044041859
     0.060000000    -0.022227992 -1.6398943E-003     0.043576654
     0.070000000    -0.022636045 -2.1538544E-003     0.043027520
     0.080000000    -0.023105889 -2.7459785E-003     0.042394784
     0.090000000    -0.023637101 -3.4158768E-003     0.041678823
      0.10000000    -0.024229199 -4.1631070E-003     0.040880066
      0.11000000    -0.024881644 -4.9871732E-003     0.039998996
      0.12000000    -0.025593838 -5.8875267E-003     0.039036143
      0.13000000    -0.026365128 -6.8635647E-003     0.037992094
      0.14000000    -0.027194798 -7.9146303E-003     0.036867484
      0.15000000    -0.028082074 -9.0400121E-003     0.035663005
      0.16000000    -0.029026124    -0.010238943     0.034379399
      0.17000000    -0.030026053    -0.011510602     0.033017466
      0.18000000    -0.031080907    -0.012854110     0.031578056
      0.19000000    -0.032189668    -0.014268532     0.030062078
      0.20000000    -0.033351258    -0.015752875     0.028470493
      0.21000000    -0.034564535    -0.017306089     0.026804322
      0.22000000    -0.035828293    -0.018927064     0.025064642
      0.23000000    -0.037141261    -0.020614631     0.023252586
      0.24000000    -0.038502104    -0.022367561     0.021369347
      0.25000000    -0.039909417    -0.024184563     0.019416179
      0.26000000    -0.041361732    -0.026064284     0.017394395
      0.27000000    -0.042857510    -0.028005306     0.015305368
      0.28000000    -0.044395142    -0.030006151     0.013150536
      0.29000000    -0.045972949    -0.032065272     0.010931399
      0.30000000    -0.047589179    -0.034181057  8.6495211E-003
      0.31000000    -0.049242010    -0.036351826  6.3065336E-003
      0.32000000    -0.050929542    -0.038575830  3.9041336E-003
      0.33000000    -0.052649799    -0.040851251  1.4440863E-003
      0.34000000    -0.054400731    -0.043176199 -1.0717730E-003
      0.35000000    -0.056180205    -0.045548710 -3.6415386E-003
      0.36000000    -0.057986011    -0.047966746 -6.2632322E-003
      0.37000000    -0.059815853    -0.050428194 -8.9348017E-003
      0.38000000    -0.061667355    -0.052930863    -0.011654119
      0.39000000    -0.063538053    -0.055472481    -0.014418980
      0.40000000    -0.065425395    -0.058050697    -0.017227101
      0.41000000    -0.067326740    -0.060663075    -0.020076117
      0.42000000    -0.069239356    -0.063307097    -0.022963580
      0.43000000    -0.071160415    -0.065980154    -0.025886959
      0.44000000    -0.073086995    -0.068679551    -0.028843636
      0.45000000    -0.075016073    -0.071402500    -0.031830902
      0.46000000    -0.076944527    -0.074146119    -0.034845958
      0.47000000    -0.078869130    -0.076907430    -0.037885912
      0.48000000    -0.080786549    -0.079683358    -0.040947775
      0.49000000    -0.082693342    -0.082470725    -0.044028461
      0.50000000    -0.084585954    -0.085266246    -0.047124778
      0.51000000    -0.086460711    -0.088066531    -0.050233429
      0.52000000    -0.088313829    -0.090868084    -0.053351021
      0.53000000    -0.090141399    -0.093667295    -0.056474043
      0.54000000    -0.091939380    -0.096460427    -0.059598865
      0.55000000    -0.093703607    -0.099243632    -0.062721745
      0.56000000    -0.095429783     -0.10201294    -0.065838822
      0.57000000    -0.097113471     -0.10476424    -0.068946108
      0.58000000    -0.098750095     -0.10749331    -0.072039488
      0.59000000     -0.10033493     -0.11019578    -0.075114714
      0.60000000     -0.10186310     -0.11286713    -0.078167402
      0.61000000     -0.10332959     -0.11550272    -0.081193024
      0.62000000     -0.10472919     -0.11809773    -0.084186911
      0.63000000     -0.10605656     -0.12064722    -0.087144238
      0.64000000     -0.10730617     -0.12314606    -0.090060033
      0.65000000     -0.10847232     -0.12558897    -0.092929152
      0.66000000     -0.10954912     -0.12797051    -0.095746291
      0.67000000     -0.11053050     -0.13028502    -0.098505965
      0.68000000     -0.11141018     -0.13252671     -0.10120253
      0.69000000     -0.11218169     -0.13468958     -0.10383013
      0.70000000     -0.11283835     -0.13676741     -0.10638273
      0.71000000     -0.11337325     -0.13875380     -0.10885411
      0.72000000     -0.11377926     -0.14064214     -0.11123782
      0.73000000     -0.11404902     -0.14242559     -0.11352721
      0.74000000     -0.11417493     -0.14409710     -0.11571539
      0.75000000     -0.11414911     -0.14564934     -0.11779526
      0.76000000     -0.11396345     -0.14707479     -0.11975947
      0.77000000     -0.11360955     -0.14836563     -0.12160042
      0.78000000     -0.11307874     -0.14951379     -0.12331024
      0.79000000     -0.11236202     -0.15051094     -0.12488081
      0.80000000     -0.11145013     -0.15134842     -0.12630371
      0.81000000     -0.11033346     -0.15201731     -0.12757024
      0.82000000     -0.10900207     -0.15250836     -0.12867137
      0.83000000     -0.10744568     -0.15281200     -0.12959779
      0.84000000     -0.10565364     -0.15291829     -0.13033982
      0.85000000     -0.10361493     -0.15281699     -0.13088746
      0.86000000     -0.10131814     -0.15249744     -0.13123032
      0.87000000    -0.098751420     -0.15194861     -0.13135767
      0.88000000    -0.095902528     -0.15115908     -0.13125833
      0.89000000    -0.092758753     -0.15011699     -0.13092077
      0.90000000    -0.089306917     -0.14881004     -0.13033297
      0.91000000    -0.085533354     -0.14722547     -0.12948250
      0.92000000    -0.081423882     -0.14535004     -0.12835644
      0.93000000    -0.076963782     -0.14317000     -0.12694136
      0.94000000    -0.072137774     -0.14067106     -0.12522333
      0.95000000    -0.066929980     -0.13783840     -0.12318787
      0.96000000    -0.061323924     -0.13465658     -0.12081994
      0.97000000    -0.055302457     -0.13110958     -0.11810388
      0.98000000    -0.048847758     -0.12718072     -0.11502340
      0.99000000    -0.041941292     -0.12285265     -0.11156156
       1.0000000    -0.034563772     -0.11810730     -0.10770074
