Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003830559_Example01P.zmx
Title:	US 3,830,559 Example 1 (Olympus 24mm f2 J Zuiko Auto-W)
Date:	11/7/2025 3:50:52 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000     -0.11106946 -3.2670707E-003     0.069780800
     0.010000000     -0.11110457 -3.3172913E-003     0.069725319
     0.020000000     -0.11124489 -3.5180923E-003     0.069503472
     0.030000000     -0.11147843 -3.8524714E-003     0.069133998
     0.040000000     -0.11180468 -4.3199948E-003     0.068617307
     0.050000000     -0.11222293 -4.9200545E-003     0.067953969
     0.060000000     -0.11273227 -5.6518684E-003     0.067144722
     0.070000000     -0.11333159 -6.5144796E-003     0.066190464
     0.080000000     -0.11401956 -7.5067559E-003     0.065092261
     0.090000000     -0.11479468 -8.6273891E-003     0.063851343
      0.10000000     -0.11565520 -9.8748946E-003     0.062469106
      0.11000000     -0.11659920    -0.011247610     0.060947113
      0.12000000     -0.11762451    -0.012743694     0.059287094
      0.13000000     -0.11872880    -0.014361127     0.057490947
      0.14000000     -0.11990949    -0.016097709     0.055560741
      0.15000000     -0.12116380    -0.017951056     0.053498714
      0.16000000     -0.12248873    -0.019918604     0.051307273
      0.17000000     -0.12388108    -0.021997603     0.048989001
      0.18000000     -0.12533740    -0.024185118     0.046546651
      0.19000000     -0.12685405    -0.026478028     0.043983154
      0.20000000     -0.12842714    -0.028873023     0.041301613
      0.21000000     -0.13005258    -0.031366602     0.038505308
      0.22000000     -0.13172603    -0.033955076     0.035597700
      0.23000000     -0.13344294    -0.036634560     0.032582426
      0.24000000     -0.13519850    -0.039400976     0.029463304
      0.25000000     -0.13698770    -0.042250053     0.026244332
      0.26000000     -0.13880525    -0.045177320     0.022929692
      0.27000000     -0.14064566    -0.048178108     0.019523746
      0.28000000     -0.14250318    -0.051247551     0.016031043
      0.29000000     -0.14437180    -0.054380580     0.012456313
      0.30000000     -0.14624528    -0.057571927  8.8044723E-003
      0.31000000     -0.14811714    -0.060816118  5.0806228E-003
      0.32000000     -0.14998062    -0.064107480  1.2900504E-003
      0.33000000     -0.15182872    -0.067440135 -2.5617738E-003
      0.34000000     -0.15365419    -0.070808000 -6.4691945E-003
      0.35000000     -0.15544952    -0.074204791    -0.010426372
      0.36000000     -0.15720692    -0.077624020    -0.014427286
      0.37000000     -0.15891837    -0.081058997    -0.018465734
      0.38000000     -0.16057556    -0.084502831    -0.022535335
      0.39000000     -0.16216994    -0.087948433    -0.026629532
      0.40000000     -0.16369269    -0.091388517    -0.030741596
      0.41000000     -0.16513473    -0.094815604    -0.034864629
      0.42000000     -0.16648671    -0.098222025    -0.038991570
      0.43000000     -0.16773904     -0.10159993    -0.043115197
      0.44000000     -0.16888185     -0.10494128    -0.047228140
      0.45000000     -0.16990505     -0.10823787    -0.051322881
      0.46000000     -0.17079827     -0.11148133    -0.055391771
      0.47000000     -0.17155092     -0.11466313    -0.059427033
      0.48000000     -0.17215217     -0.11777461    -0.063420778
      0.49000000     -0.17259094     -0.12080695    -0.067365017
      0.50000000     -0.17285596     -0.12375122    -0.071251674
      0.51000000     -0.17293576     -0.12659840    -0.075072604
      0.52000000     -0.17281864     -0.12933936    -0.078819624
      0.53000000     -0.17249275     -0.13196493    -0.082484516
      0.54000000     -0.17194608     -0.13446586    -0.086059051
      0.55000000     -0.17116647     -0.13683291    -0.089535039
      0.56000000     -0.17014166     -0.13905684    -0.092904338
      0.57000000     -0.16885927     -0.14112845    -0.096158900
      0.58000000     -0.16730689     -0.14303863    -0.099290801
      0.59000000     -0.16547209     -0.14477838     -0.10229229
      0.60000000     -0.16334242     -0.14633885     -0.10515583
      0.61000000     -0.16090552     -0.14771144     -0.10787417
      0.62000000     -0.15814911     -0.14888778     -0.11044037
      0.63000000     -0.15506111     -0.14985986     -0.11284789
      0.64000000     -0.15162962     -0.15062006     -0.11509066
      0.65000000     -0.14784306     -0.15116125     -0.11716317
      0.66000000     -0.14369020     -0.15147686     -0.11906052
      0.67000000     -0.13916030     -0.15156099     -0.12077858
      0.68000000     -0.13424312     -0.15140850     -0.12231403
      0.69000000     -0.12892913     -0.15101512     -0.12366455
      0.70000000     -0.12320955     -0.15037763     -0.12482889
      0.71000000     -0.11707652     -0.14949393     -0.12580707
      0.72000000     -0.11052324     -0.14836329     -0.12660052
      0.73000000     -0.10354414     -0.14698642     -0.12721226
      0.74000000    -0.096135041     -0.14536576     -0.12764710
      0.75000000    -0.088293396     -0.14350566     -0.12791189
      0.76000000    -0.080018485     -0.14141259     -0.12801572
      0.77000000    -0.071311680     -0.13909547     -0.12797021
      0.78000000    -0.062176719     -0.13656592     -0.12778985
      0.79000000    -0.052620019     -0.13383858     -0.12749225
      0.80000000    -0.042651017     -0.13093152     -0.12709860
      0.81000000    -0.032282552     -0.12786658     -0.12663400
      0.82000000    -0.021531292     -0.12466985     -0.12612794
      0.83000000    -0.010418199     -0.12137216     -0.12561483
      0.84000000  1.0309414E-003     -0.11800960     -0.12513447
      0.85000000     0.012784948     -0.11462415     -0.12473275
      0.86000000     0.024806592     -0.11126432     -0.12446226
      0.87000000     0.037051886     -0.10798592     -0.12438308
      0.88000000     0.049469284     -0.10485285     -0.12456357
      0.89000000     0.061998800     -0.10193803     -0.12508134
      0.90000000     0.074571018    -0.099324398     -0.12602422
      0.91000000     0.087106005    -0.097106065     -0.12749143
      0.92000000     0.099512082    -0.095389520     -0.12959482
      0.93000000      0.11168447    -0.094295047     -0.13246030
      0.94000000      0.12350379    -0.093958262     -0.13622934
      0.95000000      0.13483433    -0.094531834     -0.14106076
      0.96000000      0.14552222    -0.096187403     -0.14713264
      0.97000000      0.15539329    -0.099117719     -0.15464445
      0.98000000      0.16425073     -0.10353903     -0.16381950
      0.99000000      0.17187245     -0.10969376     -0.17490757
       1.0000000      0.17800815     -0.11785346     -0.18818796
