Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US08031409-1.zmx
Title:	
Date:	11/7/2025 5:49:17 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
       10.303707     -0.29973053     -0.31569562       10.342010       10.311726      0.29369297
       10.442946     -0.30089370     -0.31737036       10.482572       10.451073      0.30138951
       10.582185     -0.30204630     -0.31904610       10.623163       10.590421      0.30917228
       10.721425     -0.30318716     -0.32072191       10.763786       10.729768      0.31704051
       10.860664     -0.30431511     -0.32239684       10.904440       10.869116      0.32499339
       10.999903     -0.30542893     -0.32406992       11.045125       11.008464      0.33303012
       11.139142     -0.30652741     -0.32574016       11.185842       11.147811      0.34114987
       11.278382     -0.30760930     -0.32740657       11.326591       11.287159      0.34935178
       11.417621     -0.30867332     -0.32906812       11.467372       11.426507      0.35763500
       11.556860     -0.30971818     -0.33072377       11.608185       11.565854      0.36599862
       11.696100     -0.31074255     -0.33237246       11.749031       11.705202      0.37444174
       11.835339     -0.31174509     -0.33401311       11.889910       11.844550      0.38296344
       11.974578     -0.31272444     -0.33564462       12.030822       11.983897      0.39156276
       12.113817     -0.31367919     -0.33726588       12.171767       12.123245      0.40023874
       12.253057     -0.31460794     -0.33887574       12.312745       12.262593      0.40899038
       12.392296     -0.31550923     -0.34047305       12.453758       12.401940      0.41781667
       12.531535     -0.31638160     -0.34205663       12.594804       12.541288      0.42671657
       12.670775     -0.31722357     -0.34362527       12.735884       12.680635      0.43568903
       12.810014     -0.31803360     -0.34517776       12.876998       12.819983      0.44473296
       12.949253     -0.31881015     -0.34671284       13.018146       12.959331      0.45384725
       13.088492     -0.31955166     -0.34822926       13.159329       13.098678      0.46303077
       13.227732     -0.32025653     -0.34972572       13.300547       13.238026      0.47228237
       13.366971     -0.32092313     -0.35120091       13.441799       13.377374      0.48160084
       13.506210     -0.32154981     -0.35265351       13.583086       13.516721      0.49098500
       13.645450     -0.32213491     -0.35408214       13.724409       13.656069      0.50043359
       13.784689     -0.32267672     -0.35548543       13.865766       13.795417      0.50994534
       13.923928     -0.32317351     -0.35686198       14.007158       13.934764      0.51951897

Table series: Data for wavelength : 0.587562 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.021104197     0.021104197      0.00000000      0.00000000      0.00000000
      0.13923928     0.021082405     0.021085059      0.13920540      0.13920531  6.5025148E-005
      0.27847856     0.021018300     0.021027651      0.27841131      0.27841063  2.4501112E-004
      0.41771784     0.020911900     0.020931988      0.41761822      0.41761594  5.4497070E-004
      0.55695712     0.020763233     0.020798094      0.55682663      0.55682125  9.6489243E-004
      0.69619641     0.020572342     0.020626004      0.69603704      0.69602657  1.5047546E-003
      0.83543569     0.020339278     0.020415762      0.83524996      0.83523188  2.1645294E-003
      0.97467497     0.020064106     0.020167421      0.97446588      0.97443719  2.9441826E-003
       1.1139142     0.019746903     0.019881047       1.1136853       1.1136425  3.8436739E-003
       1.2531535     0.019387755     0.019556712       1.2529087       1.2528478  4.8629567E-003
       1.3923928     0.018986763     0.019194500       1.3921367       1.3920531  6.0019781E-003
       1.5316321     0.018544037     0.018794505       1.5313696       1.5312584  7.2606790E-003
       1.6708714     0.018059700     0.018356832       1.6706081       1.6704638  8.6389941E-003
       1.8101107     0.017533888     0.017881592       1.8098525       1.8096691     0.010136851
       1.9493499     0.016966747     0.017368909       1.9491035       1.9488744     0.011754173
       2.0885892     0.016358435     0.016818918       2.0883614       2.0880797     0.013490875
       2.2278285     0.015709124     0.016231762       2.2276268       2.2272850     0.015346865
       2.3670678     0.015018997     0.015607593       2.3669003       2.3664903     0.017322047
       2.5063071     0.014288247     0.014946576       2.5061822       2.5056956     0.019416317
       2.6455463     0.013517084     0.014248885       2.6454730       2.6449010     0.021629565
       2.7847856     0.012705725     0.013514704       2.7847734       2.7841063     0.023961674
       2.9240249     0.011854403     0.012744226       2.9240837       2.9233116     0.026412520
       3.0632642     0.010963362     0.011937657       3.0634045       3.0625169     0.028981974
       3.2025035     0.010032859     0.011095210       3.2027362       3.2017222     0.031669900
       3.3417427  9.0631641E-003     0.010217112       3.3420793       3.3409275     0.034476153
       3.4809820  8.0545589E-003  9.3035965E-003       3.4814344       3.4801328     0.037400584
       3.6202213  7.0073394E-003  8.3549105E-003       3.6208019       3.6193382     0.040443035
       3.7594606  5.9218129E-003  7.3713101E-003       3.7601823       3.7585435     0.043603344
       3.8986999  4.7983013E-003  6.3530623E-003       3.8995761       3.8977488     0.046881339
       4.0379392  3.6371390E-003  5.3004445E-003       4.0389837       4.0369541     0.050276844
       4.1771784  2.4386734E-003  4.2137450E-003       4.1784057       4.1761594     0.053789672
       4.3164177  1.2032661E-003  3.0932626E-003       4.3178426       4.3153647     0.057419633
       4.4556570 -6.8708147E-005  1.9393071E-003       4.4572947       4.4545700     0.061166528
       4.5948963 -1.3768603E-003  7.5219908E-004       4.5967627       4.5937753     0.065030150
       4.7341356 -2.7207887E-003 -4.6773002E-004       4.7362469       4.7329807     0.069010287
       4.8733748 -4.1000765E-003 -1.7201377E-003       4.8757479       4.8721860     0.073106716
       5.0126141 -5.5142926E-003 -3.0046702E-003       5.0152661       5.0113913     0.077319211
       5.1518534 -6.9629925E-003 -4.3209630E-003       5.1548019       5.1505966     0.081647534
       5.2910927 -8.4457163E-003 -5.6686399E-003       5.2943560       5.2898019     0.086091443
       5.4303320 -9.9619904E-003 -7.0473137E-003       5.4339287       5.4290072     0.090650687
       5.5695712    -0.011511326 -8.4565856E-003       5.5735204       5.5682125     0.095325005
       5.7088105    -0.013093217 -9.8960453E-003       5.7131318       5.7074179      0.10011413
       5.8480498    -0.014707147    -0.011365271       5.8527632       5.8466232      0.10501779
       5.9872891    -0.016352580    -0.012863829       5.9924150       5.9858285      0.11003570
       6.1265284    -0.018028966    -0.014391275       6.1320878       6.1250338      0.11516757
       6.2657676    -0.019735739    -0.015947151       6.2717821       6.2642391      0.12041311
       6.4050069    -0.021472317    -0.017530987       6.4114982       6.4034444      0.12577199
       6.5442462    -0.023238103    -0.019142303       6.5512366       6.5426497      0.13124390
       6.6834855    -0.025032482    -0.020780605       6.6909977       6.6818551      0.13682853
       6.8227248    -0.026854823    -0.022445387       6.8307821       6.8210604      0.14252553
       6.9619641    -0.028704478    -0.024136131       6.9705902       6.9602657      0.14833457
       7.1012033    -0.030580782    -0.025852306       7.1104223       7.0994710      0.15425529
       7.2404426    -0.032483053    -0.027593369       7.2502790       7.2386763      0.16028732
       7.3796819    -0.034410592    -0.029358763       7.3901606       7.3778816      0.16643031
       7.5189212    -0.036362680    -0.031147919       7.5300677       7.5170869      0.17268386
       7.6581605    -0.038338584    -0.032960255       7.6700007       7.6562922      0.17904760
       7.7973997    -0.040337549    -0.034795176       7.8099599       7.7954976      0.18552111
       7.9366390    -0.042358803    -0.036652071       7.9499458       7.9347029      0.19210400
       8.0758783    -0.044401556    -0.038530320       8.0899588       8.0739082      0.19879584
       8.2151176    -0.046464996    -0.040429285       8.2299993       8.2131135      0.20559620
       8.3543569    -0.048548296    -0.042348318       8.3700679       8.3523188      0.21250464
       8.4935961    -0.050650607    -0.044286754       8.5101648       8.4915241      0.21952071
       8.6328354    -0.052771061    -0.046243916       8.6502905       8.6307294      0.22664395
       8.7720747    -0.054908767    -0.048219111       8.7904453       8.7699348      0.23387389
       8.9113140    -0.057062818    -0.050211633       8.9306298       8.9091401      0.24121003
       9.0505533    -0.059232284    -0.052220761       9.0708443       9.0483454      0.24865190
       9.1897926    -0.061416213    -0.054245758       9.2110891       9.1875507      0.25619897
       9.3290318    -0.063613635    -0.056285875       9.3513647       9.3267560      0.26385074
       9.4682711    -0.065823554    -0.058340344       9.4916715       9.4659613      0.27160666
       9.6075104    -0.068044956    -0.060408384       9.6320098       9.6051666      0.27946620
       9.7467497    -0.070276804    -0.062489198       9.7723801       9.7443719      0.28742880
       9.8859890    -0.072518035    -0.064581974       9.9127826       9.8835773      0.29549389
       10.025228    -0.074767568    -0.066685883       10.053218       10.022783      0.30366088
       10.164468    -0.077024297    -0.068800080       10.193686       10.161988      0.31192920
       10.303707    -0.079287089    -0.070923704       10.334188       10.301193      0.32029821
       10.442946    -0.081554793    -0.073055877       10.474723       10.440399      0.32876731
       10.582185    -0.083826231    -0.075195704       10.615293       10.579604      0.33733585
       10.721425    -0.086100200    -0.077342275       10.755897       10.718809      0.34600319
       10.860664    -0.088375472    -0.079494659       10.896535       10.858014      0.35476865
       10.999903    -0.090650795    -0.081651911       11.037209       10.997220      0.36363155
       11.139142    -0.092924891    -0.083813067       11.177918       11.136425      0.37259120
       11.278382    -0.095196456    -0.085977143       11.318663       11.275630      0.38164689
       11.417621    -0.097464160    -0.088143141       11.459445       11.414836      0.39079788
       11.556860    -0.099726645    -0.090310040       11.600262       11.554041      0.40004343
       11.696100     -0.10198253    -0.092476803       11.741116       11.693246      0.40938277
       11.835339     -0.10423040    -0.094642372       11.882008       11.832452      0.41881513
       11.974578     -0.10646881    -0.096805673       12.022936       11.971657      0.42833971
       12.113817     -0.10869631    -0.098965608       12.163902       12.110862      0.43795569
       12.253057     -0.11091139     -0.10112106       12.304907       12.250068      0.44766223
       12.392296     -0.11311254     -0.10327090       12.445949       12.389273      0.45745849
       12.531535     -0.11529819     -0.10541396       12.587029       12.528478      0.46734359
       12.670775     -0.11746676     -0.10754907       12.728148       12.667684      0.47731664
       12.810014     -0.11961665     -0.10967503       12.869307       12.806889      0.48737671
       12.949253     -0.12174621     -0.11179061       13.010504       12.946094      0.49752289
       13.088492     -0.12385377     -0.11389458       13.151741       13.085299      0.50775420
       13.227732     -0.12593762     -0.11598568       13.293017       13.224505      0.51806968
       13.366971     -0.12799602     -0.11806260       13.434333       13.363710      0.52846832
       13.506210     -0.13002722     -0.12012405       13.575689       13.502915      0.53894910
       13.645450     -0.13202941     -0.12216869       13.717086       13.642121      0.54951096
       13.784689     -0.13400076     -0.12419516       13.858523       13.781326      0.56015284
       13.923928     -0.13593941     -0.12620208       14.000000       13.920531      0.57087364

Table series: Data for wavelength : 0.656273 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.33987722      0.33987722      0.00000000      0.00000000      0.00000000
      0.13923928      0.33985199      0.33985683      0.13902239      0.13902224  1.0925545E-004
      0.27847856      0.33977830      0.33979566      0.27804530      0.27804448  2.9399170E-004
      0.41771784      0.33965616      0.33969372      0.41706923      0.41706672  6.0174756E-004
      0.55695712      0.33948560      0.33955105      0.55609470      0.55608896  1.0325859E-003
      0.69619641      0.33926666      0.33936768      0.69512223      0.69511120  1.5864869E-003
      0.83543569      0.33899940      0.33914364      0.83415232      0.83413344  2.2634249E-003
      0.97467497      0.33868388      0.33887900      0.97318549      0.97315568  3.0633688E-003
       1.1139142      0.33832016      0.33857381       1.1122223       1.1121779  3.9862816E-003
       1.2531535      0.33790835      0.33822815       1.2512631       1.2512002  5.0321206E-003
       1.3923928      0.33744853      0.33784210       1.3903086       1.3902224  6.2008374E-003
       1.5316321      0.33694082      0.33741576       1.5293592       1.5292446  7.4923779E-003
       1.6708714      0.33638534      0.33694922       1.6684155       1.6682669  8.9066822E-003
       1.8101107      0.33578221      0.33644260       1.8074779       1.8072891     0.010443684
       1.9493499      0.33513160      0.33589602       1.9465469       1.9463114     0.012103313
       2.0885892      0.33443364      0.33530961       2.0856232       2.0853336     0.013885491
       2.2278285      0.33368851      0.33468352       2.2247071       2.2243558     0.015790135
       2.3670678      0.33289640      0.33401790       2.3637992       2.3633781     0.017817156
       2.5063071      0.33205749      0.33331290       2.5029000       2.5024003     0.019966459
       2.6455463      0.33117199      0.33256870       2.6420100       2.6414226     0.022237943
       2.7847856      0.33024011      0.33178549       2.7811297       2.7804448     0.024631501
       2.9240249      0.32926208      0.33096345       2.9202596       2.9194670     0.027147019
       3.0632642      0.32823815      0.33010278       3.0594002       3.0584893     0.029784380
       3.2025035      0.32716857      0.32920370       3.1985521       3.1975115     0.032543458
       3.3417427      0.32605360      0.32826644       3.3377157       3.3365338     0.035424121
       3.4809820      0.32489353      0.32729122       3.4768915       3.4755560     0.038426232
       3.6202213      0.32368864      0.32627828       3.6160801       3.6145782     0.041549648
       3.7594606      0.32243924      0.32522788       3.7552819       3.7536005     0.044794218
       3.8986999      0.32114564      0.32414029       3.8944974       3.8926227     0.048159786
       4.0379392      0.31980819      0.32301578       4.0337272       4.0316450     0.051646189
       4.1771784      0.31842721      0.32185463       4.1729716       4.1706672     0.055253259
       4.3164177      0.31700307      0.32065714       4.3122313       4.3096894     0.058980819
       4.4556570      0.31553614      0.31942362       4.4515067       4.4487117     0.062828687
       4.5948963      0.31402681      0.31815438       4.5907984       4.5877339     0.066796674
       4.7341356      0.31247546      0.31684974       4.7301067       4.7267562     0.070884585
       4.8733748      0.31088252      0.31551006       4.8694322       4.8657784     0.075092217
       5.0126141      0.30924840      0.31413568       5.0087754       5.0048006     0.079419361
       5.1518534      0.30757356      0.31272695       5.1481368       5.1438229     0.083865801
       5.2910927      0.30585843      0.31128426       5.2875168       5.2828451     0.088431313
       5.4303320      0.30410351      0.30980798       5.4269160       5.4218674     0.093115667
       5.5695712      0.30230926      0.30829851       5.5663347       5.5608896     0.097918627
       5.7088105      0.30047618      0.30675625       5.7057736       5.6999118      0.10283995
       5.8480498      0.29860480      0.30518163       5.8452331       5.8389341      0.10787937
       5.9872891      0.29669564      0.30357506       5.9847136       5.9779563      0.11303665
       6.1265284      0.29474924      0.30193700       6.1242156       6.1169786      0.11831150
       6.2657676      0.29276617      0.30026788       6.2637397       6.2560008      0.12370367
       6.4050069      0.29074700      0.29856819       6.4032862       6.3950230      0.12921285
       6.5442462      0.28869233      0.29683839       6.5428557       6.5340453      0.13483877
       6.6834855      0.28660277      0.29507896       6.6824486       6.6730675      0.14058113
       6.8227248      0.28447894      0.29329042       6.8220654       6.8120898      0.14643961
       6.9619641      0.28232148      0.29147328       6.9617065       6.9511120      0.15241391
       7.1012033      0.28013106      0.28962805       7.1013724       7.0901342      0.15850370
       7.2404426      0.27790835      0.28775528       7.2410635       7.2291565      0.16470865
       7.3796819      0.27565404      0.28585551       7.3807804       7.3681787      0.17102842
       7.5189212      0.27336886      0.28392932       7.5205234       7.5072010      0.17746266
       7.6581605      0.27105353      0.28197727       7.6602931       7.6462232      0.18401101
       7.7973997      0.26870879      0.27999996       7.8000898       7.7852454      0.19067311
       7.9366390      0.26633543      0.27799798       7.9399140       7.9242677      0.19744858
       8.0758783      0.26393421      0.27597196       8.0797662       8.0632899      0.20433704
       8.2151176      0.26150596      0.27392251       8.2196468       8.2023122      0.21133808
       8.3543569      0.25905149      0.27185030       8.3595562       8.3413344      0.21845131
       8.4935961      0.25657165      0.26975596       8.4994948       8.4803566      0.22567632
       8.6328354      0.25406731      0.26764018       8.6394631       8.6193789      0.23301267
       8.7720747      0.25153935      0.26550364       8.7794616       8.7584011      0.24045994
       8.9113140      0.24898867      0.26334703       8.9194905       8.8974234      0.24801767
       9.0505533      0.24641620      0.26117107       9.0595505       9.0364456      0.25568542
       9.1897926      0.24382289      0.25897649       9.1996418       9.1754678      0.26346271
       9.3290318      0.24120972      0.25676403       9.3397649       9.3144901      0.27134908
       9.4682711      0.23857766      0.25453445       9.4799201       9.4535123      0.27934402
       9.6075104      0.23592774      0.25228852       9.6201080       9.5925346      0.28744705
       9.7467497      0.23326099      0.25002704       9.7603289       9.7315568      0.29565765
       9.8859890      0.23057847      0.24775080       9.9005832       9.8705790      0.30397530
       10.025228      0.22788126      0.24546062       10.040871       10.009601      0.31239946
       10.164468      0.22517047      0.24315735       10.181193       10.148624      0.32092958
       10.303707      0.22244723      0.24084183       10.321550       10.287646      0.32956511
       10.442946      0.21971269      0.23851493       10.461942       10.426668      0.33830547
       10.582185      0.21696803      0.23617754       10.602369       10.565690      0.34715008
       10.721425      0.21421446      0.23383056       10.742832       10.704712      0.35609832
       10.860664      0.21145320      0.23147492       10.883331       10.843735      0.36514960
       10.999903      0.20868550      0.22911154       11.023866       10.982757      0.37430329
       11.139142      0.20591266      0.22674138       11.164438       11.121779      0.38355873
       11.278382      0.20313597      0.22436541       11.305047       11.260801      0.39291528
       11.417621      0.20035678      0.22198463       11.445693       11.399824      0.40237226
       11.556860      0.19757644      0.21960004       11.586378       11.538846      0.41192898
       11.696100      0.19479634      0.21721267       11.727100       11.677868      0.42158475
       11.835339      0.19201790      0.21482357       11.867861       11.816890      0.43133884
       11.974578      0.18924256      0.21243380       12.008661       11.955913      0.44119052
       12.113817      0.18647180      0.21004445       12.149500       12.094935      0.45113904
       12.253057      0.18370713      0.20765662       12.290378       12.233957      0.46118361
       12.392296      0.18095007      0.20527144       12.431296       12.372979      0.47132347
       12.531535      0.17820220      0.20289005       12.572254       12.512002      0.48155780
       12.670775      0.17546510      0.20051363       12.713252       12.651024      0.49188577
       12.810014      0.17274039      0.19814335       12.854291       12.790046      0.50230656
       12.949253      0.17002975      0.19578043       12.995371       12.929068      0.51281928
       13.088492      0.16733484      0.19342609       13.136492       13.068091      0.52342306
       13.227732      0.16465740      0.19108160       13.277654       13.207113      0.53411699
       13.366971      0.16199917      0.18874822       13.418858       13.346135      0.54490016
       13.506210      0.15936194      0.18642725       13.560104       13.485157      0.55577161
       13.645450      0.15674753      0.18412002       13.701392       13.624180      0.56673038
       13.784689      0.15415778      0.18182786       13.842722       13.763202      0.57777547
       13.923928      0.15159459      0.17955216       13.984095       13.902224      0.58890586
