Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\CN207216120_Example01P.zmx
Title:	CN 207216120 U Example 1 (Yongnuo YN40mm F2.8N)
Date:	11/7/2025 3:43:01 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000     0.036856464      0.13993274      0.20823109
     0.010000000     0.036809167      0.13988120      0.20817819
     0.020000000     0.036620098      0.13967514      0.20796669
     0.030000000     0.036305413      0.13933212      0.20761460
     0.040000000     0.035865757      0.13885275      0.20712253
     0.050000000     0.035302027      0.13823790      0.20649130
     0.060000000     0.034615378      0.13748865      0.20572202
     0.070000000     0.033807215      0.13660636      0.20481599
     0.080000000     0.032879194      0.13559261      0.20377478
     0.090000000     0.031833216      0.13444920      0.20260016
      0.10000000     0.030671426      0.13317818      0.20129415
      0.11000000     0.029396206      0.13178183      0.19985898
      0.12000000     0.028010174      0.13026265      0.19829712
      0.13000000     0.026516178      0.12862334      0.19661123
      0.14000000     0.024917288      0.12686685      0.19480419
      0.15000000     0.023216793      0.12499630      0.19287909
      0.16000000     0.021418196      0.12301503      0.19083921
      0.17000000     0.019525201      0.12092658      0.18868802
      0.18000000     0.017541714      0.11873467      0.18642918
      0.19000000     0.015471829      0.11644320      0.18406653
      0.20000000     0.013319821      0.11405624      0.18160408
      0.21000000     0.011090142      0.11157803      0.17904598
      0.22000000  8.7874065E-003      0.10901297      0.17639656
      0.23000000  6.4163835E-003      0.10636559      0.17366028
      0.24000000  3.9819884E-003      0.10364058      0.17084174
      0.25000000  1.4892716E-003      0.10084273      0.16794565
      0.26000000 -1.0565923E-003     0.097976961      0.16497685
      0.27000000 -3.6503151E-003     0.095048305      0.16194028
      0.28000000 -6.2865069E-003     0.092061880      0.15884096
      0.29000000 -8.9596873E-003     0.089022888      0.15568401
      0.30000000    -0.011664298     0.085936605      0.15247461
      0.31000000    -0.014394715     0.082808362      0.14921798
      0.32000000    -0.017145263     0.079643540      0.14591941
      0.33000000    -0.019910224     0.076447552      0.14258422
      0.34000000    -0.022683856     0.073225831      0.13921773
      0.35000000    -0.025460405     0.069983818      0.13582527
      0.36000000    -0.028234117     0.066726948      0.13241218
      0.37000000    -0.030999253     0.063460634      0.12898377
      0.38000000    -0.033750107     0.060190254      0.12554529
      0.39000000    -0.036481014     0.056921141      0.12210198
      0.40000000    -0.039186368     0.053658560      0.11865899
      0.41000000    -0.041860640     0.050407702      0.11522139
      0.42000000    -0.044498385     0.047173664      0.11179418
      0.43000000    -0.047094264     0.043961438      0.10838222
      0.44000000    -0.049643054     0.040775892      0.10499027
      0.45000000    -0.052139665     0.037621762      0.10162295
      0.46000000    -0.054579155     0.034503631     0.098284733
      0.47000000    -0.056956740     0.031425918     0.094979911
      0.48000000    -0.059267813     0.028392866     0.091712613
      0.49000000    -0.061507956     0.025408523     0.088486769
      0.50000000    -0.063672951     0.022476735     0.085306103
      0.51000000    -0.065758795     0.019601127     0.082174122
      0.52000000    -0.067761712     0.016785096     0.079094100
      0.53000000    -0.069678162     0.014031795     0.076069069
      0.54000000    -0.071504854     0.011344126     0.073101807
      0.55000000    -0.073238757  8.7247247E-003     0.070194825
      0.56000000    -0.074877105  6.1759573E-003     0.067350363
      0.57000000    -0.076417406  3.6999075E-003     0.064570377
      0.58000000    -0.077857448  1.2983713E-003     0.061856533
      0.59000000    -0.079195308 -1.0271491E-003     0.059210200
      0.60000000    -0.080429347 -3.2754496E-003     0.056632448
      0.61000000    -0.081558219 -5.4456270E-003     0.054124042
      0.62000000    -0.082580866 -7.5370805E-003     0.051685440
      0.63000000    -0.083496521 -9.5495100E-003     0.049316797
      0.64000000    -0.084304694    -0.011482914     0.047017962
      0.65000000    -0.085005176    -0.013337584     0.044788489
      0.66000000    -0.085598018    -0.015114096     0.042627636
      0.67000000    -0.086083528    -0.016813302     0.040534384
      0.68000000    -0.086462247    -0.018436314     0.038507441
      0.69000000    -0.086734934    -0.019984490     0.036545261
      0.70000000    -0.086902540    -0.021459413     0.034646065
      0.71000000    -0.086966183    -0.022862864     0.032807858
      0.72000000    -0.086927115    -0.024196801     0.031028462
      0.73000000    -0.086786683    -0.025463322     0.029305541
      0.74000000    -0.086546294    -0.026664629     0.027636636
      0.75000000    -0.086207363    -0.027802989     0.026019209
      0.76000000    -0.085771262    -0.028880687     0.024450683
      0.77000000    -0.085239265    -0.029899971     0.022928492
      0.78000000    -0.084612481    -0.030862999     0.021450138
      0.79000000    -0.083891782    -0.031771772     0.020013253
      0.80000000    -0.083077730    -0.032628066     0.018615660
      0.81000000    -0.082170488    -0.033433358     0.017255454
      0.82000000    -0.081169732    -0.034188735     0.015931078
      0.83000000    -0.080074548    -0.034894815     0.014641407
      0.84000000    -0.078883326    -0.035551640     0.013385847
      0.85000000    -0.077593646    -0.036158577     0.012164433
      0.86000000    -0.076202157    -0.036714208     0.010977935
      0.87000000    -0.074704442    -0.037216208  9.8279728E-003
      0.88000000    -0.073094885    -0.037661221  8.7171375E-003
      0.89000000    -0.071366522    -0.038044729  7.6491169E-003
      0.90000000    -0.069510896    -0.038360916  6.6288291E-003
      0.91000000    -0.067517894    -0.038602524  5.6625589E-003
      0.92000000    -0.065375594    -0.038760707  4.7580992E-003
      0.93000000    -0.063070093    -0.038824881  3.9248945E-003
      0.94000000    -0.060585350    -0.038782580  3.1741854E-003
      0.95000000    -0.057903018    -0.038619300  2.5191509E-003
      0.96000000    -0.055002289    -0.038318360  1.9750478E-003
      0.97000000    -0.051859745    -0.037860766  1.5593417E-003
      0.98000000    -0.048449216    -0.037225085  1.2918270E-003
      0.99000000    -0.044741665    -0.036387338  1.1947302E-003
       1.0000000    -0.040705096    -0.035320914  1.2927913E-003
