Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20150185495_Example01P.zmx
Title:	US 2015/0185495 Example 1 (Nikon AF-S DX Nikkor 18-55mm f/3.5-5.6G VR II)
Date:	11/7/2025 5:13:55 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.56652672      0.61356815      0.64561087      0.41179887
      0.95000000      0.57651110      0.62077243      0.64951987      0.41497417
       1.9000000      0.60396239      0.64101532      0.66006036      0.42343379
       2.8500000      0.64281532      0.67119350      0.67437255      0.43456065
       3.8000000      0.68639950      0.70870110      0.68953766      0.44555731
       4.7500000      0.72958580      0.75305222      0.70389464      0.45460950
       5.7000000      0.76908333      0.80540450      0.71694108      0.46089207
       6.6500000      0.80227851      0.86610258      0.72770601      0.46334101
       7.6000000      0.82572859      0.93205070      0.73269945      0.45914982
       8.5500000      0.83518864      0.99668437      0.72565685      0.44416344
       9.5000000      0.83044978       1.0553922      0.70245460      0.41949298
       10.450000      0.82799660       1.1169007      0.67441703      0.40925013
       11.400000      0.87450314       1.2131102      0.68473784      0.47084746
       12.350000       1.0296153       1.3895476      0.79232729      0.63780644
       13.300000       1.3162196       1.6762425       1.0108445      0.87957300
       14.250000       1.7259540       2.0858234       1.3154595       1.1588058
