Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2008-145584_Example01P.zmx
Title:	JP 2008-145584 Example 1 (Canon EF200mm f2L IS USM)
Date:	11/7/2025 4:48:13 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3664277       1.7740912      0.15136026       1.5591872
       1.4400000       1.3651787       1.7697987      0.15928670       1.5551580
       2.8800000       1.3619916       1.7576050      0.18191781       1.5435174
       4.3200000       1.3584639       1.7394889      0.21634828       1.5256107
       5.7600000       1.3569787       1.7184912      0.25853056       1.5036960
       7.2000000       1.3602939       1.6982970      0.30311894       1.4809879
       8.6400000       1.3710824       1.6826801      0.34291755       1.4617934
       10.080000       1.3917672       1.6751166      0.36841894       1.4519291
       11.520000       1.4254614       1.6794751      0.36829618       1.4598785
       12.960000       1.4796900       1.7039724      0.33553501       1.4996364
       14.400000       1.5761106       1.7730536      0.30747361       1.5967937
       15.840000       1.7707491       1.9545252      0.46728628       1.7994540
       17.280000       2.1844728       2.4018596      0.97110033       2.1941886
       18.720000       3.0325019       3.3888568       1.9167491       2.9285700
       20.160000       4.6738751       5.3635106       3.5723008       4.2597034
       21.600000       7.7921041       9.1861086       6.5359289       6.6888320
