Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20180284478_Example01P.zmx
Title:	US 2018/0284478 Example 1 (Panasonic Leica DG Vario-Elmar 100-400mm F4.0-6.3 Asph Power OIS)
Date:	11/7/2025 5:15:09 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.25343175      0.27025918     0.018246954      0.34541277
      0.72100000      0.25148274      0.26529480     0.025104651      0.34306248
       1.4420000      0.24642382      0.25142072     0.043414777      0.33616082
       2.1630000      0.24128526      0.23350159     0.072660311      0.32527593
       2.8840000      0.24315594      0.22635196      0.11420675      0.31176651
       3.6050000      0.26412658      0.25884825      0.16886001      0.29827454
       4.3260000      0.31635754      0.35359226      0.23498921      0.28858234
       5.0470000      0.40337659      0.50840654      0.30601656      0.28536596
       5.7680000      0.51990072      0.71208759      0.36791737      0.28675236
       6.4890000      0.66266299      0.95959203      0.39951870      0.29118416
       7.2100000      0.85494786       1.2761130      0.38312758      0.32607183
       7.9310000       1.2000916       1.7917198      0.34997996      0.46303613
       8.6520000       2.0016868       2.9559767      0.49142366      0.70649093
       9.3730000       4.1833120       6.1570098       1.2618845      0.90292640
       10.094000       10.803591       15.503513       4.3815299       1.7071089
       10.815000       31.301977       42.136758       15.553234       8.1224826
