Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2012-159613_Example01P.zmx
Title:	JP 2012-159613 Example 1 (Sony E 30mm F3.5 Macro)
Date:	11/7/2025 4:08:25 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       3.7641535
      0.71000000      0.99392071       3.7756477
       1.4200000      0.98610918       3.7905727
       2.1300000      0.98337800       3.7958329
       2.8400000      0.97527245       3.8115740
       3.5500000      0.95597516       3.8498519
       4.2600000      0.93292484       3.8971220
       4.9700000      0.86691619       4.0427676
       5.6800000      0.81377624       4.1726776
       6.3900000      0.80235872       4.2022612
       7.1000000      0.76482107       4.3041501
       7.8100000      0.72012492       4.4357127
       8.5200000      0.67009007       4.5983364
       9.2300000      0.60863191       4.8249184
       9.9400000      0.57070563       4.9826600
       10.650000      0.54517151       5.0980109
       11.360000      0.50018844       5.3223141
       12.070000      0.44882432       5.6186133
       12.780000      0.39575311       5.9834982
       13.490000      0.36482296       6.2319828
       14.200000      0.31473490       6.7095729
