Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20090296231_Example01P.zmx
Title:	US 2009/0296231 Example 1 (Canon EF70-200mm f2.8L IS II USM)
Date:	11/7/2025 4:26:05 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.0357443
       1.0800000      0.99987901       3.0359280
       2.1600000      0.99383004       3.0451531
       3.2400000      0.99323396       3.0460667
       4.3200000      0.98582434       3.0574926
       5.4000000      0.98476939       3.0591299
       6.4800000      0.98121196       3.0646704
       7.5600000      0.97972385       3.0669970
       8.6400000      0.96733589       3.0865729
       9.7200000      0.96342235       3.0928356
       10.800000      0.94400767       3.1244777
       11.880000      0.93578901       3.1381682
       12.960000      0.91133189       3.1799984
       14.040000      0.89788345       3.2037248
       15.120000      0.89327357       3.2119808
       16.200000      0.88502539       3.2269135
       17.280000      0.81364521       3.3654849
       18.360000      0.78970964       3.4161070
       19.440000      0.73051774       3.5518106
       20.520000      0.69760150       3.6346407
       21.600000      0.62191741       3.8494513
