Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003649104_Example03P.zmx
Title:	US 3,649,104 Example 3 (Leica Elcan 50mm F2)
Date:	11/7/2025 4:56:33 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.0380351       2.5085775       2.0797133       1.3574213
       1.4400000       2.0413789       2.5151114       2.0790280       1.3571099
       2.8800000       2.0477933       2.5301255       2.0736603       1.3539962
       4.3200000       2.0491654       2.5431448       2.0559137       1.3440543
       5.7600000       2.0406924       2.5469429       2.0203126       1.3289795
       7.2000000       2.0331135       2.5512429       1.9747083       1.3287934
       8.6400000       2.0675576       2.5988083       1.9557247       1.3951320
       10.080000       2.2222064       2.7738666       2.0404768       1.6046924
       11.520000       2.5874599       3.1802679       2.3271568       2.0165379
       12.960000       3.2182186       3.8920201       2.8785266       2.6430923
       14.400000       4.1254074       4.9366248       3.7014221       3.4715739
       15.840000       5.3174914       6.3374377       4.7903998       4.4968220
       17.280000       6.8572893       8.1834758       6.1856777       5.7526447
       18.720000       8.9387475       10.724911       8.0415776       7.3628120
       20.160000       12.014039       14.527234       10.735827       9.6346551
       21.600000       17.016851       20.749122       15.052474       13.216978
