Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2013-161076_Example01P.zmx
Title:	JP 2013-161076 Example 1 (Olympus M.Zuiko Digital ED 75mm F1.8)
Date:	11/7/2025 4:48:23 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.57991306      0.21746082     0.057496382      0.97892922
      0.72000000      0.58068084      0.22002384     0.058346954      0.97746640
       1.4400000      0.58314286      0.22770828     0.062405250      0.97337768
       2.1600000      0.58775883      0.24048517     0.073069614      0.96755037
       2.8800000      0.59523827      0.25826402     0.092792687      0.96141508
       3.6000000      0.60644542      0.28083906      0.12159524      0.95684176
       4.3200000      0.62223933      0.30778663      0.15804566      0.95592917
       5.0400000      0.64321236      0.33823002      0.20012884      0.96062504
       5.7600000      0.66927971      0.37035465      0.24513195      0.97211738
       6.4800000      0.69909083      0.40056767      0.28894249      0.98996624
       7.2000000      0.72933335      0.42230588      0.32493189       1.0109915
       7.9200000      0.75436428      0.42502414      0.34251277       1.0279841
       8.6400000      0.76800140      0.39703948      0.32651103       1.0285230
       9.3600000      0.77492587      0.35772001      0.26871718      0.99558379
       10.080000      0.83663159      0.49857906      0.28847436      0.92005234
       10.800000       1.1629380       1.0980930      0.70463609      0.88115386
