Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003848972_Example01P.zmx
Title:	US 3,848,972 Example 1 (Olympus F.Zuiko Auto-T 85mm)
Date:	11/7/2025 4:57:07 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.71424177      0.93881930      0.79601813      0.12408626
       1.4420000      0.72470511      0.95389318      0.79829504      0.12788780
       2.8840000      0.75458052      0.99666107      0.80455623      0.13834590
       4.3260000      0.80013992       1.0610699      0.81332566      0.15356388
       5.7680000      0.85733891       1.1404134      0.82290317      0.17249395
       7.2100000      0.92392813       1.2304265      0.83253272      0.19649155
       8.6520000       1.0016154       1.3323066      0.84433606      0.23077273
       10.094000       1.0987631       1.4564820      0.86665990      0.28584373
       11.536000       1.2340025       1.6277218      0.91936514      0.37816571
       12.978000       1.4400554       1.8903694       1.0391611      0.53000349
       14.420000       1.7656351       2.3101173       1.2786355      0.77030730
       15.862000       2.2745045       2.9707807       1.6977293       1.1378052
       17.304000       3.0454179       3.9723760       2.3614785       1.6856309
       18.746000       4.1779888       5.4384356       3.3509748       2.4871719
       20.188000       5.8055104       7.5330875       4.7791704       3.6440788
       21.630000       8.1145467       10.486431       6.8083131       5.2984259
