Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20160313535_Example01P.zmx
Title:	US 2016/0313535 Example 1 (Canon EF-M28mm f3.5 Macro IS STM)
Date:	11/7/2025 5:14:19 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.38529734      0.50850741      0.17530521      0.39503218
      0.91066667      0.38623478      0.50297287      0.17128437      0.38969824
       1.8213333      0.38993783      0.48694487      0.16215953      0.37476198
       2.7320000      0.39914296      0.46249975      0.15812629      0.35374580
       3.6426667      0.41860161      0.43462331      0.17661693      0.33367023
       4.5533333      0.45532441      0.41476302      0.23120889      0.32650961
       5.4640000      0.51898433      0.42666990      0.32409510      0.34873827
       6.3746667      0.62279094      0.50652314      0.45654134      0.41603132
       7.2853333      0.78532643      0.68846609      0.63726961      0.53961028
       8.1960000       1.0339139       1.0005216      0.88605225      0.73294924
       9.1066667       1.4102840       1.4824658       1.2386352       1.0227857
       10.017333       1.9792450       2.2026555       1.7549761       1.4591540
       10.928000       2.8393002       3.2698456       2.5294716       2.1246713
       11.838667       4.1300092       4.8404638       3.6974110       3.1395346
       12.749333       6.0277927       7.1138397       5.4293573       4.6556083
       13.660000       8.7266159       10.310536       7.9109521       6.8380384
