Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20140247506_Example01P.zmx
Title:	US 2014/0247506 Example 1 (Fujifilm Fujinon XF60mm F2.4 R Macro)
Date:	11/7/2025 4:26:25 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       2.5950794
      0.71000000      0.99948749       2.5957447
       1.4200000      0.99795261       2.5977401
       2.1300000      0.99540351       2.6010642
       2.8400000      0.99185351       2.6057148
       3.5500000      0.98181746       2.6189987
       4.2600000      0.97642053       2.6262266
       4.9700000      0.96981637       2.6351534
       5.6800000      0.96222404       2.6455291
       6.3900000      0.95206529       2.6596059
       7.1000000      0.94323604       2.6720246
       7.8100000      0.93358513       2.6858001
       8.5200000      0.91253518       2.7166009
       9.2300000      0.88999004       2.7507941
       9.9400000      0.86150139       2.7959066
       10.650000      0.83614496       2.8379835
       11.360000      0.81763257       2.8699317
       12.070000      0.79812959       2.9047847
       12.780000      0.76844466       2.9603588
       13.490000      0.72709620       3.0433697
       14.200000      0.71014627       3.0794755
