Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US05598299-1.zmx
Title:	
Date:	11/7/2025 5:47:04 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.073787562    -0.073787562      0.00000000      0.00000000      0.00000000
      0.11539657    -0.073826557    -0.073820313      0.20131157      0.20131092  3.2002324E-004
      0.23079313    -0.073942739    -0.073918538      0.40262806      0.40262348  1.1387694E-003
      0.34618970    -0.074135979    -0.074082148      0.60395442      0.60393930  2.5034505E-003
      0.46158626    -0.074406061    -0.074310994      0.80529557      0.80526002  4.4142230E-003
      0.57698283    -0.074752683    -0.074604872       1.0066564       1.0065873  6.8713056E-003
      0.69237939    -0.075175457    -0.074963513       1.2080420       1.2079227  9.8749799E-003
      0.80777596    -0.075673907    -0.075386593       1.4094571       1.4092679     0.013425590
      0.92317252    -0.076247470    -0.075873726       1.6109068       1.6106246     0.017523541
       1.0385691    -0.076895496    -0.076424467       1.8123960       1.8119943     0.022169304
       1.1539657    -0.077617247    -0.077038310       2.0139297       2.0133787     0.027363408
       1.2693622    -0.078411897    -0.077714689       2.2155127       2.2147795     0.033106455
       1.3847588    -0.079278533    -0.078452976       2.4171502       2.4161983     0.039399088
       1.5001553    -0.080216153    -0.079252483       2.6188471       2.6176366     0.046242031
       1.6155519    -0.081223666    -0.080112460       2.8206083       2.8190962     0.053636066
       1.7309485    -0.082299892    -0.081032093       3.0224389       3.0205787     0.061582036
       1.8463450    -0.083443562    -0.082010506       3.2243438       3.2220858     0.070080845
       1.9617416    -0.084653318    -0.083046760       3.4263282       3.4236190     0.079133462
       2.0771382    -0.085927709    -0.084139853       3.6283970       3.6251800     0.088740917
       2.1925347    -0.087265197    -0.085288714       3.8305553       3.8267704     0.098904300
       2.3079313    -0.088664150    -0.086492210       4.0328081       4.0283920      0.10962477
       2.4233279    -0.090122845    -0.087749142       4.2351606       4.2300463      0.12090353
       2.5387244    -0.091639467    -0.089058240       4.4376177       4.4317349      0.13274187
       2.6541210    -0.093212111    -0.090418171       4.6401847       4.6334596      0.14514112
       2.7695176    -0.094838774    -0.091827529       4.8428666       4.8352220      0.15810268
       2.8849141    -0.096517362    -0.093284840       5.0456686       5.0370237      0.17162802
       3.0003107    -0.098245688    -0.094788557       5.2485959       5.2388663      0.18571865
       3.1157073     -0.10002147    -0.096337065       5.4516535       5.4407516      0.20037616
       3.2311038     -0.10184232    -0.097928672       5.6548468       5.6426811      0.21560219
       3.3465004     -0.10370578    -0.099561612       5.8581810       5.8446566      0.23139845
       3.4618970     -0.10560927     -0.10123405       6.0616613       6.0466796      0.24776669
