Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1987-244010_Example01P.zmx
Title:	JP 1987-244010 Example 1 (Konica Minolta AF 85mm F1.4)
Date:	11/7/2025 4:47:47 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       3.2456532       5.0937112       2.3423994      0.41239020
       1.4400000       3.2277969       5.0605411       2.3143507      0.45995532
       2.8800000       3.1787555       4.9634624       2.2352580      0.60391812
       4.3200000       3.1123402       4.8098868       2.1214600      0.84456863
       5.7600000       3.0519707       4.6125756       2.0038936       1.1788105
       7.2000000       3.0298410       4.3902965       1.9312757       1.6014384
       8.6400000       3.0828561       4.1687685       1.9646872       2.1063062
       10.080000       3.2443761       3.9816756       2.1538347       2.6870380
       11.520000       3.5354736       3.8709952       2.5119803       3.3378048
       12.960000       3.9628171       3.8852444       3.0221229       4.0544252
       14.400000       4.5253764       4.0748878       3.6624496       4.8359260
       15.840000       5.2248648       4.4876099       4.4229057       5.6866726
       17.280000       6.0747509       5.1689765       5.3110230       6.6191436
       18.720000       7.1064669       6.1698304       6.3542051       7.6573141
       20.160000       8.3732417       7.5550974       7.6014897       8.8404230
       21.600000       9.9518614       9.4091545       9.1247890       10.226647
