Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003576360_Example01_Tale27.zmx
Title:	Nikon AI Nikkor 35mm f/1.4S (US 3,576,360 Example 1)
Date:	11/7/2025 4:56:23 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       3.0006173       3.0734178       3.3822035       2.4750585
       1.4400000       3.0233660       3.1142431       3.3938926       2.4838797
       2.8800000       3.0886691       3.2331033       3.4246249       2.5083761
       4.3200000       3.1915556       3.4234316       3.4648370       2.5466113
       5.7600000       3.3389054       3.6905130       3.5126389       2.6113238
       7.2000000       3.5794629       4.0818155       3.6046402       2.7621144
       8.6400000       4.0508032       4.7330410       3.8739409       3.1511545
       10.080000       5.0091944       5.9028209       4.6040132       4.0288151
       11.520000       6.7835633       7.9474115       6.1703797       5.6647591
       12.960000       9.7060679       11.262542       8.9104035       8.3037871
       14.400000       14.131825       16.286827       13.141665       12.222242
       15.840000       20.515120       23.568969       19.272919       17.796192
       17.280000       29.482592       33.849050       27.886323       25.554122
       18.720000       41.898799       48.133850       39.798774       36.229321
       20.160000       58.908220       67.734216       56.103744       50.801588
       21.600000       81.873816       94.148519       78.131636       70.472665
