Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004934797_Example03P.zmx
Title:	US 4,934,797 Example 3 (Ricoh smc Pentax-FA 24mm F2 AL [IF])
Date:	11/7/2025 5:00:25 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       5.5721286       3.3092010       6.3761259       6.4451577
       1.4400000       5.6616628       3.3213299       6.3928192       6.4648122
       2.8800000       5.9158729       3.3551982       6.4403793       6.5214010
       4.3200000       6.2975712       3.4033049       6.5113306       6.6078938
       5.7600000       6.7595210       3.4535275       6.5935592       6.7129303
       7.2000000       7.2553925       3.4904089       6.6710543       6.8215267
       8.6400000       7.7459266       3.4985616       6.7254273       6.9164235
       10.080000       8.2022301       3.4705930       6.7388523       6.9805282
       11.520000       8.6091814       3.4244014       6.6996487       7.0012886
       12.960000       8.9713759       3.4365633       6.6128129       6.9785014
       14.400000       9.3233100       3.6830191       6.5191693       6.9379396
       15.840000       9.7438279       4.4182282       6.5255235       6.9528741
       17.280000       10.369851       5.8474620       6.8329751       7.1687238
       18.720000       11.395491       8.0640898       7.7141994       7.8051724
       20.160000       13.040980       11.116741       9.4080218       9.0990616
       21.600000       15.500471       15.061156       12.036500       11.217497
