Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2021-085655_Example03P.zmx
Title:	WO 2021/085655 Example 3 (Samyang AF 85mm F1.4 FE/F/RF)
Date:	11/7/2025 4:28:12 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      0.99515189       1.5624537
       1.0815000       1.0000000       1.5586616
       2.1630000      0.99189295       1.5650183
       3.2445000      0.98331884       1.5718267
       4.3260000      0.96202388       1.5891281
       5.4075000      0.93342786       1.6132863
       6.4890000      0.89206812       1.6502617
       7.5705000      0.84834794       1.6922512
       8.6520000      0.81104528       1.7307299
       9.7335000      0.79159619       1.7518624
       10.815000      0.73736659       1.8151399
       11.896500      0.65848179       1.9207903
       12.978000      0.62714240       1.9681979
       14.059500      0.59527759       2.0201893
       15.141000      0.54989138       2.1019064
       16.222500      0.46583966       2.2836714
       17.304000      0.43099560       2.3741897
       18.385500      0.39190821       2.4897724
       19.467000      0.32033848       2.7538944
       20.548500      0.26413155       3.0327855
       21.630000      0.24345661       3.1589376
