Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1983-014810_Example03P.zmx
Title:	JP 1983-014810 Example 3 (Olympus Zuiko Auto-T 350mm F2.8)
Date:	11/7/2025 3:44:18 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000     -0.41222205 -4.4062200E-003      0.44670334
     0.010000000     -0.41222894 -4.4110438E-003      0.44669898
     0.020000000     -0.41225649 -4.4303111E-003      0.44668159
     0.030000000     -0.41230236 -4.4623235E-003      0.44665271
     0.040000000     -0.41236646 -4.5069317E-003      0.44661254
     0.050000000     -0.41244867 -4.5639268E-003      0.44656129
     0.060000000     -0.41254885 -4.6330413E-003      0.44649930
     0.070000000     -0.41266681 -4.7139494E-003      0.44642693
     0.080000000     -0.41280235 -4.8062674E-003      0.44634464
     0.090000000     -0.41295523 -4.9095552E-003      0.44625294
      0.10000000     -0.41312516 -5.0233166E-003      0.44615240
      0.11000000     -0.41331187 -5.1470008E-003      0.44604367
      0.12000000     -0.41351503 -5.2800034E-003      0.44592746
      0.13000000     -0.41373428 -5.4216681E-003      0.44580454
      0.14000000     -0.41396927 -5.5712876E-003      0.44567574
      0.15000000     -0.41421959 -5.7281057E-003      0.44554195
      0.16000000     -0.41448484 -5.8913193E-003      0.44540411
      0.17000000     -0.41476460 -6.0600794E-003      0.44526324
      0.18000000     -0.41505843 -6.2334941E-003      0.44512039
      0.19000000     -0.41536587 -6.4106304E-003      0.44497666
      0.20000000     -0.41568648 -6.5905166E-003      0.44483323
      0.21000000     -0.41601977 -6.7721447E-003      0.44469129
      0.22000000     -0.41636529 -6.9544735E-003      0.44455209
      0.23000000     -0.41672256 -7.1364309E-003      0.44441694
      0.24000000     -0.41709114 -7.3169171E-003      0.44428717
      0.25000000     -0.41747056 -7.4948082E-003      0.44416414
      0.26000000     -0.41786038 -7.6689588E-003      0.44404926
      0.27000000     -0.41826018 -7.8382061E-003      0.44394396
      0.28000000     -0.41866954 -8.0013734E-003      0.44384970
      0.29000000     -0.41908810 -8.1572739E-003      0.44376797
      0.30000000     -0.41951550 -8.3047153E-003      0.44370027
      0.31000000     -0.41995143 -8.4425033E-003      0.44364810
      0.32000000     -0.42039561 -8.5694469E-003      0.44361301
      0.33000000     -0.42084780 -8.6843624E-003      0.44359653
      0.34000000     -0.42130784 -8.7860791E-003      0.44360018
      0.35000000     -0.42177561 -8.8734438E-003      0.44362550
      0.36000000     -0.42225103 -8.9453267E-003      0.44367402
      0.37000000     -0.42273414 -9.0006266E-003      0.44374725
      0.38000000     -0.42322502 -9.0382773E-003      0.44384668
      0.39000000     -0.42372384 -9.0572533E-003      0.44397377
      0.40000000     -0.42423087 -9.0565767E-003      0.44412996
      0.41000000     -0.42474648 -9.0353235E-003      0.44431665
      0.42000000     -0.42527115 -8.9926307E-003      0.44453519
      0.43000000     -0.42580546 -8.9277038E-003      0.44478689
      0.44000000     -0.42635012 -8.8398245E-003      0.44507299
      0.45000000     -0.42690600 -8.7283580E-003      0.44539468
      0.46000000     -0.42747409 -8.5927622E-003      0.44575306
      0.47000000     -0.42805552 -8.4325956E-003      0.44614916
      0.48000000     -0.42865163 -8.2475266E-003      0.44658391
      0.49000000     -0.42926389 -8.0373432E-003      0.44705815
      0.50000000     -0.42989398 -7.8019622E-003      0.44757262
      0.51000000     -0.43054377 -7.5414393E-003      0.44812793
      0.52000000     -0.43121535 -7.2559806E-003      0.44872455
      0.53000000     -0.43191103 -6.9459525E-003      0.44936285
      0.54000000     -0.43263335 -6.6118948E-003      0.45004301
      0.55000000     -0.43338510 -6.2545309E-003      0.45076508
      0.56000000     -0.43416934 -5.8747815E-003      0.45152893
      0.57000000     -0.43498943 -5.4737773E-003      0.45233423
      0.58000000     -0.43584898 -5.0528725E-003      0.45318048
      0.59000000     -0.43675196 -4.6136593E-003      0.45406696
      0.60000000     -0.43770263 -4.1579823E-003      0.45499270
      0.61000000     -0.43870562 -3.6879541E-003      0.45595653
      0.62000000     -0.43976593 -3.2059714E-003      0.45695700
      0.63000000     -0.44088892 -2.7147314E-003      0.45799241
      0.64000000     -0.44208038 -2.2172497E-003      0.45906075
      0.65000000     -0.44334650 -1.7168785E-003      0.46015974
      0.66000000     -0.44469395 -1.2173249E-003      0.46128673
      0.67000000     -0.44612983 -7.2267176E-004      0.46243878
      0.68000000     -0.44766177 -2.3739744E-004      0.46361255
      0.69000000     -0.44929790  2.3360169E-004      0.46480435
      0.70000000     -0.45104690  6.8499056E-004      0.46601008
      0.71000000     -0.45291801  1.1109693E-003      0.46722520
      0.72000000     -0.45492108  1.5052503E-003      0.46844474
      0.73000000     -0.45706660  1.8610327E-003      0.46966326
      0.74000000     -0.45936568  2.1709747E-003      0.47087480
      0.75000000     -0.46183016  2.4271666E-003      0.47207292
      0.76000000     -0.46447258  2.6211007E-003      0.47325058
      0.77000000     -0.46730626  2.7436412E-003      0.47440019
      0.78000000     -0.47034530  2.7849924E-003      0.47551354
      0.79000000     -0.47360463  2.7346649E-003      0.47658179
      0.80000000     -0.47710006  2.5814407E-003      0.47759540
      0.81000000     -0.48084832  2.3133370E-003      0.47854415
      0.82000000     -0.48486709  1.9175676E-003      0.47941706
      0.83000000     -0.48917505  1.3805030E-003      0.48020235
      0.84000000     -0.49379195  6.8762856E-004      0.48088744
      0.85000000     -0.49873862 -1.7649955E-004      0.48145887
      0.86000000     -0.50403704 -1.2283003E-003      0.48190228
      0.87000000     -0.50971043 -2.4852171E-003      0.48220234
      0.88000000     -0.51578324 -3.9657634E-003      0.48234274
      0.89000000     -0.52228125 -5.6895832E-003      0.48230609
      0.90000000     -0.52923165 -7.6775019E-003      0.48207391
      0.91000000     -0.53666306 -9.9515850E-003      0.48162655
      0.92000000     -0.54460564    -0.012535200      0.48094315
      0.93000000     -0.55309112    -0.015453081      0.48000154
      0.94000000     -0.56215294    -0.018731395      0.47877824
      0.95000000     -0.57182627    -0.022397818      0.47724833
      0.96000000     -0.58214809    -0.026481591      0.47538542
      0.97000000     -0.59315734    -0.031013625      0.47316156
      0.98000000     -0.60489495    -0.036026565      0.47054715
      0.99000000     -0.61740401    -0.041554881      0.46751088
       1.0000000     -0.63072978    -0.047634970      0.46401963
