Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20160274335_Example01P.zmx
Title:	US 2016/0274335 Example 1 (Fujifilm Fujinon XF90mm F2 R LM WR)
Date:	11/7/2025 5:14:15 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.41941593     0.085676999     0.034461454      0.72055605
      0.94666667      0.41997396     0.088120570     0.037954633      0.71785307
       1.8933333      0.42201838     0.096435690     0.049175972      0.71005997
       2.8400000      0.42658925      0.11259356     0.068761818      0.69812612
       3.7866667      0.43518296      0.13772108     0.096057822      0.68363452
       4.7333333      0.44941500      0.17141234      0.12967516      0.66878249
       5.6800000      0.47063851      0.21231279      0.16794277      0.65630977
       6.6266667      0.49966432      0.25883481      0.20905914      0.64932812
       7.5733333      0.53671929      0.30958551      0.25120499      0.65101879
       8.5200000      0.58167493      0.36364510      0.29271370      0.66422654
       9.4666667      0.63446182      0.42082239      0.33233403      0.69108125
       10.413333      0.69554638      0.48190139      0.36961196      0.73282543
       11.360000      0.76637825      0.54882358      0.40540890      0.78992240
       12.306667      0.84978236      0.62475783      0.44254144      0.86233011
       13.253333      0.95040294      0.71421743      0.48650199      0.94974656
       14.200000       1.0756815      0.82408596      0.54642771       1.0518037
