Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2012-234169_Example01P.zmx
Title:	JP 2012-234169 Example 1 (Sigma 30mm F2.8 DN A)
Date:	11/7/2025 4:08:25 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.0349223
      0.71000000      0.99934515       3.0359165
       1.4200000      0.99738318       3.0389010
       2.1300000      0.98782875       3.0535620
       2.8400000      0.97982131       3.0660140
       3.5500000      0.96727883       3.0858281
       4.2600000      0.93790770       3.1337729
       4.9700000      0.90296279       3.1938363
       5.6800000      0.87108973       3.2517423
       6.3900000      0.84033775       3.3107061
       7.1000000      0.79677870       3.3999984
       7.8100000      0.75471271       3.4934678
       8.5200000      0.71989020       3.5769630
       9.2300000      0.68736618       3.6606103
       9.9400000      0.63264988       3.8156265
       10.650000      0.60576139       3.8993909
       11.360000      0.57317674       4.0086976
       12.070000      0.53112411       4.1643724
       12.780000      0.48862292       4.3417084
       13.490000      0.45154436       4.5164516
       14.200000      0.41803465       4.6939821
