Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\CN110501809_Example01P.zmx
Title:	CN 110501809 Example 1 (Zhong Yi 85mm f2.8 1-5X Super Macro)
Date:	11/7/2025 5:21:37 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.76750420      0.76750420      0.00000000      0.00000000      0.00000000
     0.042069619      0.76754554      0.76755782      0.21188406      0.21188374  1.5123185E-004
     0.084139239      0.76766844      0.76771869      0.42377050      0.42376772  6.5628262E-004
      0.12620886      0.76787297      0.76798685      0.63566167      0.63565215  1.4980653E-003
      0.16827848      0.76815928      0.76836239      0.84755995      0.84753726  2.6766068E-003
      0.21034810      0.76852754      0.76884539       1.0594677       1.0594233  4.1919499E-003
      0.25241772      0.76897799      0.76943600       1.2713873       1.2713105  6.0441499E-003
      0.29448734      0.76951091      0.77013438       1.4833211       1.4831990  8.2332750E-003
      0.33655695      0.77012664      0.77094071       1.6952715       1.6950891     0.010759405
      0.37862657      0.77082558      0.77185523       1.9072409       1.9069811     0.013622634
      0.42069619      0.77160816      0.77287818       2.1192316       2.1188751     0.016823067
      0.46276581      0.77247489      0.77400985       2.3312460       2.3307715     0.020360821
      0.50483543      0.77342629      0.77525053       2.5432865       2.5426703     0.024236026
      0.54690505      0.77446298      0.77660059       2.7553555       2.7545718     0.028448825
      0.58897467      0.77558560      0.77806038       2.9674553       2.9664764     0.032999373
      0.63104429      0.77679486      0.77963030       3.1795883       3.1783841     0.037887837
      0.67311391      0.77809149      0.78131079       3.3917570       3.3902953     0.043114396
      0.71518353      0.77947631      0.78310230       3.6039636       3.6022101     0.048679243
      0.75725315      0.78095018      0.78500533       3.8162106       3.8141288     0.054582582
      0.79932277      0.78251399      0.78702040       4.0285004       4.0260516     0.060824630
      0.84139239      0.78416870      0.78914805       4.2408354       4.2379788     0.067405616
      0.88346201      0.78591531      0.79138886       4.4532179       4.4499105     0.074325782
      0.92553162      0.78775489      0.79374346       4.6656504       4.6618470     0.081585381
      0.96760124      0.78968854      0.79621246       4.8781353       4.8737886     0.089184680
       1.0096709      0.79171742      0.79879656       5.0906749       5.0857354     0.097123957
       1.0517405      0.79384273      0.80149645       5.3032716       5.2976877      0.10540350
       1.0938101      0.79606574      0.80431286       5.5159280       5.5096457      0.11402362
       1.1358797      0.79838774      0.80724655       5.7286464       5.7216097      0.12298463
       1.1779493      0.80081009      0.81029833       5.9414291       5.9335798      0.13228686
       1.2200190      0.80333420      0.81346901       6.1542787       6.1455563      0.14193064
       1.2620886      0.80596151      0.81675945       6.3671976       6.3575395      0.15191634
       1.3041582      0.80869354      0.82017053       6.5801882       6.5695295      0.16224431
       1.3462278      0.81153181      0.82370318       6.7932529       6.7815266      0.17291493
       1.3882974      0.81447794      0.82735835       7.0063941       6.9935310      0.18392860
       1.4303671      0.81753357      0.83113701       7.2196144       7.2055430      0.19528571
       1.4724367      0.82070038      0.83504017       7.4329161       7.4175627      0.20698669
       1.5145063      0.82398011      0.83906889       7.6463017       7.6295905      0.21903195
       1.5565759      0.82737455      0.84322424       7.8597737       7.8416264      0.23142193
       1.5986455      0.83088552      0.84750732       8.0733345       8.0536709      0.24415710
       1.6407152      0.83451489      0.85191927       8.2869866       8.2657240      0.25723790
       1.6827848      0.83826458      0.85646126       8.5007324       8.4777860      0.27066483
       1.7248544      0.84213656      0.86113451       8.7145745       8.6898572      0.28443836
       1.7669240      0.84613281      0.86594024       8.9285154       8.9019378      0.29855899
       1.8089936      0.85025541      0.87087973       9.1425574       9.1140280      0.31302725
       1.8510632      0.85450643      0.87595428       9.3567031       9.3261280      0.32784365
       1.8931329      0.85888799      0.88116521       9.5709551       9.5382381      0.34300874
       1.9352025      0.86340228      0.88651391       9.7853158       9.7503585      0.35852305
       1.9772721      0.86805151      0.89200176       9.9997877       9.9624894      0.37438716
       2.0193417      0.87283793      0.89763021       10.214373       10.174631      0.39060164
       2.0614113      0.87776381      0.90340072       10.429075       10.386784      0.40716706
       2.1034810      0.88283151      0.90931480       10.643896       10.598948      0.42408404
       2.1455506      0.88804335      0.91537398       10.858838       10.811123      0.44135319
       2.1876202      0.89340176      0.92157982       11.073904       11.023310      0.45897511
       2.2296898      0.89890917      0.92793394       11.289097       11.235509      0.47695045
       2.2717594      0.90456803      0.93443797       11.504418       11.447720      0.49527986
       2.3138291      0.91038085      0.94109358       11.719871       11.659943      0.51396399
       2.3558987      0.91635016      0.94790248       11.935458       11.872179      0.53300351
       2.3979683      0.92247852      0.95486642       12.151182       12.084428      0.55239910
       2.4400379      0.92876851      0.96198717       12.367045       12.296690      0.57215147
       2.4821075      0.93522274      0.96926654       12.583051       12.508965      0.59226130
       2.5241772      0.94184388      0.97670638       12.799200       12.721253      0.61272933
       2.5662468      0.94863456      0.98430858       13.015497       12.933556      0.63355628
       2.6083164      0.95559748      0.99207505       13.231944       13.145872      0.65474289
       2.6503860      0.96273537       1.0000078       13.448543       13.358203      0.67628991
       2.6924556      0.97005093       1.0081087       13.665297       13.570548      0.69819810
       2.7345253      0.97754690       1.0163799       13.882209       13.782907      0.72046825
       2.7765949      0.98522605       1.0248234       14.099281       13.995282      0.74310114
       2.8186645      0.99309117       1.0334413       14.316516       14.207672      0.76609757
       2.8607341       1.0011450       1.0422357       14.533917       14.420077      0.78945834
       2.9028037       1.0093904       1.0512090       14.751487       14.632497      0.81318428
       2.9448734       1.0178301       1.0603631       14.969227       14.844934      0.83727622
       2.9869430       1.0264669       1.0697005       15.187141       15.057386      0.86173500
       3.0290126       1.0353037       1.0792233       15.405232       15.269855      0.88656148
       3.0710822       1.0443432       1.0889340       15.623502       15.482340      0.91175652
       3.1131518       1.0535883       1.0988349       15.841953       15.694842      0.93732099
       3.1552214       1.0630416       1.1089283       16.060590       15.907361      0.96325578
       3.1972911       1.0727061       1.1192168       16.279414       16.119898      0.98956179
       3.2393607       1.0825844       1.1297028       16.498428       16.332451       1.0162399
       3.2814303       1.0926794       1.1403888       16.717635       16.545023       1.0432911
       3.3234999       1.1029937       1.1512774       16.937038       16.757612       1.0707163
       3.3655695       1.1135300       1.1623712       17.156640       16.970219       1.0985163
       3.4076392       1.1242911       1.1736729       17.376443       17.182845       1.1266922
       3.4497088       1.1352795       1.1851850       17.596450       17.395489       1.1552449
       3.4917784       1.1464979       1.1969104       17.816664       17.608152       1.1841754
       3.5338480       1.1579488       1.2088518       18.037087       17.820834       1.2134847
       3.5759176       1.1696347       1.2210120       18.257724       18.033536       1.2431737
       3.6179873       1.1815580       1.2333939       18.478576       18.246257       1.2732434
       3.6600569       1.1937213       1.2460002       18.699647       18.458998       1.3036949
       3.7021265       1.2061268       1.2588340       18.920938       18.671758       1.3345291
       3.7441961       1.2187767       1.2718981       19.142454       18.884539       1.3657470
       3.7862657       1.2316734       1.2851957       19.364197       19.097341       1.3973498
       3.8283354       1.2448188       1.2987298       19.586170       19.310163       1.4293384
       3.8704050       1.2582150       1.3125033       19.808376       19.523006       1.4617139
       3.9124746       1.2718640       1.3265196       20.030818       19.735870       1.4944774
       3.9545442       1.2857674       1.3407817       20.253498       19.948755       1.5276298
       3.9966138       1.2999272       1.3552928       20.476421       20.161662       1.5611722
       4.0386835       1.3143447       1.3700562       20.699588       20.374591       1.5951058
       4.0807531       1.3290216       1.3850753       20.923002       20.587542       1.6294316
       4.1228227       1.3439590       1.4003532       21.146668       20.800516       1.6641508
       4.1648923       1.3591583       1.4158935       21.370587       21.013512       1.6992642
       4.2069619       1.3746203       1.4316996       21.594763       21.226530       1.7347732

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.13022662      0.13022662      0.00000000      0.00000000      0.00000000
     0.042069619      0.13028875      0.13028671      0.21185797      0.21185761  1.7061514E-004
     0.084139239      0.13047479      0.13046700      0.42371834      0.42371545  6.8246745E-004
      0.12620886      0.13078482      0.13076754      0.63558351      0.63557375  1.5355746E-003
      0.16827848      0.13121900      0.13118839      0.84745587      0.84743273  2.7299714E-003
      0.21034810      0.13177756      0.13172968       1.0593378       1.0592926  4.2657042E-003
      0.25241772      0.13246078      0.13239154       1.2712318       1.2711537  6.1428325E-003
      0.29448734      0.13326900      0.13317414       1.4831401       1.4830161  8.3614291E-003
      0.33655695      0.13420265      0.13407769       1.6950652       1.6948801     0.010921580
      0.37862657      0.13526219      0.13510242       1.9070095       1.9067459     0.013823386
      0.42069619      0.13644815      0.13624859       2.1189754       2.1186138     0.017066958
      0.46276581      0.13776115      0.13751650       2.3309653       2.3304840     0.020652422
      0.50483543      0.13920184      0.13890647       2.5429816       2.5423567     0.024579919
