Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004770516_Example05P.zmx
Title:	US 4,770,516 Example 5 (Ricoh smc Pentax-F 100mm F2.8 Macro)
Date:	11/7/2025 5:00:10 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.69460267       1.0104007      0.22567720      0.61284492
       1.4400000      0.69770947       1.0068242      0.22298239      0.61702523
       2.8800000      0.70702992      0.99576951      0.21542498      0.63013065
       4.3200000      0.72265185      0.97631652      0.20507920      0.65380733
       5.7600000      0.74500244      0.94713723      0.19717590      0.69063581
       7.2000000      0.77522766      0.90687712      0.20225188      0.74388217
       8.6400000      0.81562552      0.85488439      0.23456289      0.81717842
       10.080000      0.86999633      0.79262415      0.30381290      0.91419936
       11.520000      0.94370105      0.72645232      0.41191172       1.0383974
       12.960000       1.0432160      0.67255135      0.55820605       1.1927979
       14.400000       1.1751437      0.66185895      0.74262238       1.3797906
       15.840000       1.3449446      0.73227441      0.96548309       1.6008321
       17.280000       1.5558298      0.90245471       1.2265262       1.8559955
       18.720000       1.8081663       1.1646384       1.5240275       2.1433628
       20.160000       2.0996994       1.5046102       1.8543536       2.4583793
       21.600000       2.4275538       1.9168550       2.2127968       2.7936356
