Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2021-039813_Example02P.zmx
Title:	WO 2021/039813 Example 2 (Nikon AF-P DX Nikkor 10-20mm f/4.5-5.6G VR)
Date:	11/7/2025 5:16:54 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.083574213     0.061926659      0.12080849     0.050242862
      0.95000000     0.094455133     0.085737769      0.11734790     0.058025177
       1.9000000      0.13730560      0.14885429      0.12284298     0.090420749
       2.8500000      0.20605867      0.22586243      0.15228319      0.13720088
       3.8000000      0.27812463      0.28343288      0.18303789      0.17270109
       4.7500000      0.34217321      0.29433434      0.18915211      0.17969914
       5.7000000      0.40616303      0.25238930      0.17098694      0.16224094
       6.6500000      0.48130578      0.18590388      0.15889851      0.14897014
       7.6000000      0.55512337      0.15597880      0.16426931      0.15213031
       8.5500000      0.59863283      0.18754010      0.14624685      0.14129986
       9.5000000      0.60876728      0.28037855      0.12874907      0.15105244
       10.450000      0.63656838      0.46182810      0.26652674      0.28954087
       11.400000      0.74355401      0.70637782      0.50178755      0.51267578
       12.350000      0.95417230      0.98948173      0.79542225      0.79864743
       13.300000       1.3516895       1.3939239       1.2513003       1.2511165
       14.250000       2.1972472       2.2079871       2.1514340       2.1319321
