Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2000-292689_Example02P.zmx
Title:	JP 2000-292689 Example 2 (Nikon PC-E Micro-Nikkor 85mm f/2.8D)
Date:	11/7/2025 4:48:04 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.81314944       1.2305152      0.68017011     0.082686188
       2.2206667      0.82139881       1.2370033      0.68546042     0.083981718
       4.4413333      0.84563265       1.2556682      0.70141652     0.099124804
       6.6620000      0.88408620       1.2839261      0.72786193      0.14482621
       8.8826667      0.93333534       1.3170289      0.76342935      0.22043271
       11.103333      0.98823798       1.3479046      0.80496478      0.31849536
       13.324000       1.0426545       1.3676432      0.84798992      0.43383319
       15.544667       1.0912053       1.3670352      0.88856502      0.56462836
       17.765333       1.1324387       1.3399175      0.92680399      0.71332714
       19.986000       1.1740978       1.2902778      0.97243984      0.88795091
       22.206667       1.2406220       1.2470939       1.0516857       1.1029636
       24.427333       1.3787781       1.2866147       1.2095536       1.3788858
       26.648000       1.6503317       1.5267340       1.4984471       1.7406118
       28.868667       2.1106252       2.0540746       1.9605296       2.2155350
       31.089333       2.7977958       2.8929197       2.6253736       2.8329316
       33.310000       3.7430204       4.0565529       3.5208960       3.6252460
