Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2016-191761_MLP.zmx
Title:	JP 2016-191761 Main Lens (Canon EF400mm f2.8L IS USM)
Date:	11/7/2025 4:48:50 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7155128       2.3302653      0.19264633       1.8334949
       1.4426667       1.7185182       2.3262416      0.19145609       1.8329380
       2.8853333       1.7279990       2.3147927      0.18838409       1.8318239
       4.3280000       1.7453487       2.2978187      0.18514997       1.8318757
       5.7706667       1.7729198       2.2786223      0.18565819       1.8361693
       7.2133333       1.8141896       2.2622119      0.19822761       1.8495232
       8.6560000       1.8742591       2.2559678      0.23780966       1.8792233
       10.098667       1.9609900       2.2710110      0.32399580       1.9362473
       11.541333       2.0871724       2.3247746      0.47727975       2.0371245
       12.984000       2.2740948       2.4452856      0.72148400       2.2063889
       14.426667       2.5566256       2.6771613       1.0894433       2.4793430
       15.869333       2.9895064       3.0884094       1.6284931       2.9050317
       17.312000       3.6548497       3.7777319       2.4078531       3.5505747
       18.754667       4.6732826       4.8868316       3.5312936       4.5100295
       20.197333       6.2255229       6.6284075       5.1596597       5.9225543
       21.640000       8.5942616       9.3416233       7.5501192       8.0056833
