Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US002724994_Example02P.zmx
Title:	US 2,724,994 Example 2 (Zeiss Planar 2.8/80)
Date:	11/7/2025 4:55:27 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.2227776       1.9636896      0.69728250      0.37851786
       1.4400000       1.2326591       1.9744252      0.70852952      0.39563745
       2.8800000       1.2602020       2.0044189      0.73905540      0.44132164
       4.3200000       1.2997588       2.0475340      0.78076169      0.50382572
       5.7600000       1.3437059       2.0949642      0.82383197      0.57294261
       7.2000000       1.3841639       2.1367042      0.85932513      0.64284028
       8.6400000       1.4144253       2.1628279      0.88071835      0.71233096
       10.080000       1.4301184       2.1644625      0.88510992      0.78487433
       11.520000       1.4303838       2.1345727      0.87492481      0.86850545
       12.960000       1.4193340       2.0687631      0.86067619      0.97494270
       14.400000       1.4078138       1.9663723      0.86407735       1.1172392
       15.840000       1.4146847       1.8322297      0.91689206       1.3065054
       17.280000       1.4653474       1.6796146       1.0486753       1.5493696
       18.720000       1.5848486       1.5347599       1.2708339       1.8472680
       20.160000       1.7877809       1.4406422       1.5759002       2.1970630
       21.600000       2.0732587       1.4495293       1.9478217       2.5919218
