Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02673491-1.ZMX
Title:	US Patent 2673491
Date:	11/7/2025 4:21:12 PM

0 message(s) in output.
Wavelength: 0.550000 µm
Field values are in degrees
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       2.1057862
       1.0000000      0.99707624       2.1088714
       2.0000000      0.99527757       2.1107761
       3.0000000      0.99205175       2.1142051
       4.0000000      0.98007017       2.1270891
       5.0000000      0.97505096       2.1325568
       6.0000000      0.94290258       2.1686070
       7.0000000      0.92739114       2.1866678
       8.0000000      0.88039565       2.2442712
       9.0000000      0.85107659       2.2826007
       10.000000      0.83473622       2.3048340
       11.000000      0.79039638       2.3686004
       12.000000      0.76488762       2.4077725
       13.000000      0.74816966       2.4345249
       14.000000      0.71826709       2.4846847
       15.000000      0.66354830       2.5851039
       16.000000      0.64079381       2.6306018
       17.000000      0.61611760       2.6827640
       18.000000      0.57847466       2.7686758
       19.000000      0.52845983       2.8967318
       20.000000      0.50803479       2.9543881
