Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2015-075501_Example01P.zmx
Title:	JP 2015-075501 Example 1 (Olympus M.Zuiko 25mm F1.8)
Date:	11/7/2025 4:08:41 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.9099494
      0.54000000      0.99947119       1.9104546
       1.0800000      0.99789892       1.9119591
       1.6200000      0.99532672       1.9144280
       2.1600000      0.98555072       1.9238995
       2.7000000      0.98119848       1.9281616
       3.2400000      0.97573496       1.9335523
       3.7800000      0.96623648       1.9430329
       4.3200000      0.94777818       1.9618623
       4.8600000      0.92479363       1.9860924
       5.4000000      0.88966289       2.0249259
       5.9400000      0.87173693       2.0456397
       6.4800000      0.85001498       2.0716128
       7.0200000      0.82091515       2.1080103
       7.5600000      0.77334936       2.1718709
       8.1000000      0.74640065       2.2107308
       8.6400000      0.71793773       2.2541275
       9.1800000      0.64677595       2.3748979
       9.7200000      0.62705147       2.4119610
       10.260000      0.58481922       2.4975319
       10.800000      0.53152273       2.6197566
