Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US03737214-1.zmx
Title:	
Date:	11/7/2025 5:45:35 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.11629038      0.11629038      0.00000000      0.00000000      0.00000000
      0.89000000      0.11628466      0.11638845      0.14004225      0.14005410 -8.4639194E-003
       1.7800000      0.11633759      0.11668265      0.28008095      0.28017582    -0.033861750
       2.6700000      0.11644915      0.11717305      0.42011255      0.42043290    -0.076194694
       3.5600000      0.11661929      0.11785969      0.56013351      0.56089334     -0.13546760
       4.4500000      0.11684798      0.11874267      0.70014029      0.70162555     -0.21168726
       5.3400000      0.11713513      0.11982212      0.84012937      0.84269844     -0.30486242
       6.2300000      0.11748069      0.12109817      0.98009724      0.98418163     -0.41500382
       7.1200000      0.11788457      0.12257099       1.1200404       1.1261455     -0.54212415
       8.0100000      0.11834665      0.12424078       1.2599553       1.2686614     -0.68623812
       8.9000000      0.11886682      0.12610776       1.3998386       1.4118017     -0.84736247
       9.7900000      0.11944495      0.12817218       1.5396868       1.5556402      -1.0255160
       10.680000      0.12008089      0.13043429       1.6794965       1.7002518      -1.2207195
       11.570000      0.12077448      0.13289440       1.8192643       1.8457133      -1.4329960
       12.460000      0.12152552      0.13555281       1.9589868       1.9921030      -1.6623705
       13.350000      0.12233383      0.13840987       2.0986608       2.1395011      -1.9088703
       14.240000      0.12319919      0.14146594       2.2382828       2.2879900      -2.1725250
       15.130000      0.12412135      0.14472138       2.3778498       2.4376543      -2.4533661
       16.020000      0.12510005      0.14817662       2.5173583       2.5885813      -2.7514277
       16.910000      0.12613503      0.15183205       2.6568054       2.7408606      -3.0667462
       17.800000      0.12722597      0.15568812       2.7961878       2.8945852      -3.3993602
       18.690000      0.12837255      0.15974528       2.9355024       3.0498508      -3.7493111
       19.580000      0.12957441      0.16400401       3.0747463       3.2067570      -4.1166423
       20.470000      0.13083118      0.16846480       3.2139164       3.3654068      -4.5014003
       21.360000      0.13214245      0.17312813       3.3530097       3.5259073      -4.9036337
       22.250000      0.13350778      0.17799454       3.4920235       3.6883700      -5.3233943
       23.140000      0.13492671      0.18306454       3.6309549       3.8529109      -5.7607363
       24.030000      0.13639874      0.18833867       3.7698010       4.0196512      -6.2157168
       24.920000      0.13792333      0.19381748       3.9085593       4.1887173      -6.6883959
       25.810000      0.13949990      0.19950152       4.0472271       4.3602417      -7.1788367
       26.700000      0.14112786      0.20539135       4.1858017       4.5343629      -7.6871053
       27.590000      0.14280655      0.21148754       4.3242807       4.7112265      -8.2132709
       28.480000      0.14453528      0.21779066       4.4626616       4.8909850      -8.7574061
       29.370000      0.14631331      0.22430128       4.6009421       5.0737992      -9.3195869
       30.260000      0.14813986      0.23101996       4.7391198       5.2598381      -9.8998926
       31.150000      0.15001409      0.23794728       4.8771925       5.4492801      -10.498406
       32.040000      0.15193511      0.24508380       5.0151581       5.6423133      -11.115214
       32.930000      0.15390199      0.25243007       5.1530145       5.8391369      -11.750407
       33.820000      0.15591372      0.25998665       5.2907597       6.0399613      -12.404079
       34.710000      0.15796925      0.26775408       5.4283918       6.2450098      -13.076328
       35.600000      0.16006744      0.27573288       5.5659090       6.4545193      -13.767258
       36.490000      0.16220712      0.28392357       5.7033094       6.6687414      -14.476974
       37.380000      0.16438700      0.29232663       5.8405915       6.8879439      -15.205589
       38.270000      0.16660577      0.30094254       5.9777537       7.1124122      -15.953217
       39.160000      0.16886200      0.30977176       6.1147943       7.3424506      -16.719980
       40.050000      0.17115419      0.31881470       6.2517122       7.5783844      -17.506002
       40.940000      0.17348078      0.32807177       6.3885059       7.8205614      -18.311416
       41.830000      0.17584007      0.33754333       6.5251742       8.0693545      -19.136355
       42.720000      0.17823030      0.34722970       6.6617160       8.3251638      -19.980962
       43.610000      0.18064961      0.35713118       6.7981302       8.5884191      -20.845384
       44.500000      0.18309602      0.36724801       6.9344158       8.8595830      -21.729772
       45.390000      0.18556745      0.37758040       7.0705721       9.1391544      -22.634285
       46.280000      0.18806171      0.38812850       7.2065983       9.4276719      -23.559089
       47.170000      0.19057647      0.39889240       7.3424936       9.7257179      -24.504354
       48.060000      0.19310930      0.40987214       7.4782575       10.033924      -25.470257
       48.950000      0.19565760      0.42106771       7.6138895       10.352974      -26.456985
       49.840000      0.19821868      0.43247900       7.7493892       10.683615      -27.464727
       50.730000      0.20078965      0.44410586       7.8847564       11.026657      -28.493685
       51.620000      0.20336752      0.45594804       8.0199906       11.382988      -29.544063
       52.510000      0.20594909      0.46800520       8.1550920       11.753576      -30.616077
       53.400000      0.20853102      0.48027694       8.2900604       12.139485      -31.709950
       54.290000      0.21110979      0.49276274       8.4248959       12.541883      -32.825912
       55.180000      0.21368168      0.50546198       8.5595986       12.962058      -33.964203
       56.070000      0.21624280      0.51837395       8.6941687       13.401431      -35.125074
       56.960000      0.21878903      0.53149778       8.8286066       13.861576      -36.308781
       57.850000      0.22131604      0.54483252       8.9629127       14.344239      -37.515593
       58.740000      0.22381929      0.55837707       9.0970873       14.851366      -38.745788
       59.630000      0.22629399      0.57213019       9.2311312       15.385130      -39.999656
       60.520000      0.22873512      0.58609048       9.3650448       15.947965      -41.277494
       61.410000      0.23113737      0.60025639       9.4988289       16.542607      -42.579615
       62.300000      0.23349518      0.61462619       9.6324841       17.172144      -43.906340
       63.190000      0.23580270      0.62919799       9.7660114       17.840072      -45.258004
       64.080000      0.23805378      0.64396969       9.8994115       18.550366      -46.634953
       64.970000      0.24024195      0.65893898       10.032685       19.307567      -48.037548
       65.860000      0.24236043      0.67410335       10.165834       20.116885      -49.466161
       66.750000      0.24440207      0.68946004       10.298858       20.984324      -50.921181
       67.640000      0.24635937      0.70500606       10.431760       21.916846      -52.403009
       68.530000      0.24822445      0.72073815       10.564538       22.922566      -53.912060
       69.420000      0.24998903      0.73665277       10.697196       24.011000      -55.448769
       70.310000      0.25164441      0.75274610       10.829733       25.193385      -57.013582
       71.200000      0.25318146      0.76901398       10.962152       26.483084      -58.606966
       72.090000      0.25459060      0.78545196       11.094452       27.896117      -60.229403
