Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003874771_Example05P.zmx
Title:	US 3,874,771 Example 5 (Zeiss Planar T f1.4 50mm)
Date:	11/7/2025 4:57:16 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.2413377       3.1135588       2.1903223      0.76093597
       1.4400000       2.2739319       3.1058146       2.1999740       1.0127678
       2.8800000       2.5563637       3.2765293       2.4131464       1.7453526
       4.3200000       3.4291363       4.0614715       3.1938985       2.9309031
       5.7600000       4.9834004       5.6794233       4.6563358       4.5390832
       7.2000000       7.1065899       8.0211126       6.6840701       6.5259012
       8.6400000       9.6684207       10.908916       9.1421552       8.8330127
       10.080000       12.551771       14.186766       11.913524       11.388643
       11.520000       15.642654       17.711810       14.886441       14.109107
       12.960000       18.825108       21.344628       17.947781       16.901415
       14.400000       21.983414       24.950004       20.984176       19.667950
       15.840000       25.012277       28.409005       23.890886       22.315426
       17.280000       27.839948       31.648047       26.592757       24.772960
       18.720000       30.473122       34.695224       29.085451       27.026754
       20.160000       33.071406       37.771834       31.504811       29.178653
       21.600000       36.044513       41.406004       34.219507       31.526492
