Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004392724_Example01P.zmx
Title:	US 4,392,724 Example 1 (Nikon AI Micro-Nikkor 105mm f/2.8S)
Date:	11/7/2025 4:59:12 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.59320160      0.78734720      0.25729649      0.60790403
       1.4400000      0.60128621      0.79145862      0.27301714      0.61364171
       2.8800000      0.62439710      0.80314943      0.31436702      0.63022257
       4.3200000      0.65950883      0.82059140      0.37002359      0.65591638
       5.7600000      0.70260809      0.84103128      0.43046481      0.68829672
       7.2000000      0.74952398      0.86110996      0.48912112      0.72468643
       8.6400000      0.79643899      0.87716402      0.54132915      0.76252110
       10.080000      0.84015731      0.88550213      0.58350390      0.79962499
       11.520000      0.87831923      0.88272483      0.61281613      0.83446930
       12.960000      0.90973819      0.86624833      0.62731673      0.86650527
       14.400000      0.93501942      0.83535680      0.62660672      0.89666208
       15.840000      0.95761183      0.79345417      0.61344791      0.92807272
       17.280000      0.98535304      0.75269903      0.59706691      0.96699466
       18.720000       1.0321446      0.74136927      0.59834171       1.0236412
       20.160000       1.1184382      0.80598652      0.65184094       1.1122588
       21.600000       1.2686584      0.99082519      0.79303646       1.2497368
