Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US005751485_Example01P.zmx
Title:	US 5,751,485 Example 1 (Nikon AF Micro-Nikkor 60mm f/2.8D)
Date:	11/7/2025 5:00:55 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0673833       1.4680308       1.0170536      0.47792137
       1.4400000       1.0678097       1.4677268       1.0178065      0.47908821
       2.8800000       1.0691037       1.4668325       1.0200544      0.48257994
       4.3200000       1.0713073       1.4653974       1.0237634      0.48836722
       5.7600000       1.0744808       1.4634917       1.0288709      0.49639263
       7.2000000       1.0786909       1.4611902       1.0352787      0.50656091
       8.6400000       1.0839966       1.4585518       1.0428456      0.51873122
       10.080000       1.0904368       1.4555990       1.0513837      0.53271533
       11.520000       1.0980233       1.4523014       1.0606597      0.54828604
       12.960000       1.1067442       1.4485688       1.0704071      0.56519919
       14.400000       1.1165831       1.4442598       1.0803515      0.58323237
       15.840000       1.1275584       1.4392163       1.0902547      0.60224317
       17.280000       1.1397910       1.4333311       1.0999825      0.62225033
       18.720000       1.1536039       1.4266646       1.1096035      0.64354044
       20.160000       1.1696607       1.4196236       1.1195253      0.66680127
       21.600000       1.1891466       1.4132241       1.1306767      0.69327671
