Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004923292_Example02P.zmx
Title:	US 4,923,292 Example 2 (Ricoh smc Pentax-D FA Macro 50mm F2.8)
Date:	11/7/2025 5:00:24 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.44221401      0.66211683      0.38001688     0.062033657
       1.4426667      0.44234580      0.65611873      0.37727102      0.10283599
       2.8853333      0.44584514      0.64003695      0.37319507      0.18368671
       4.3280000      0.46098234      0.61942392      0.37961785      0.28590564
       5.7706667      0.49752061      0.60259394      0.41172720      0.40841633
       7.2133333      0.56119913      0.59829237      0.47874401      0.55009954
       8.6560000      0.65072633      0.61185478      0.57848756      0.70819312
       10.098667      0.75963535      0.64214411      0.70162083      0.87864794
       11.541333      0.87999113      0.68238239      0.83754566       1.0567119
       12.984000       1.0053006      0.72490944      0.97712087       1.2375657
       14.426667       1.1327832      0.76801183       1.1137850       1.4170578
       15.869333       1.2659126      0.82456389       1.2448017       1.5926226
       17.312000       1.4175282      0.93074306       1.3732907       1.7644594
       18.754667       1.6125795       1.1435489       1.5111006       1.9370128
       20.197333       1.8881172       1.5189892       1.6817465       2.1206818
       21.640000       2.2887069       2.0964935       1.9212804       2.3334484
