Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2016-188967_Example01P.zmx
Title:	JP 2016-188967 Example 1 (Zeiss Batis 2.8/18)
Date:	11/7/2025 4:08:56 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.0090111
       1.0815000      0.99756774       3.0126772
       2.1630000      0.99030705       3.0237011
       3.2445000      0.97832488       3.0421613
       4.3260000      0.96179506       3.0681919
       5.4075000      0.94095213       3.1019874
       6.4890000      0.91608366       3.1438095
       7.5705000      0.88752150       3.1939959
       8.6520000      0.85563425       3.2529674
       9.7335000      0.81719597       3.3285929
       10.815000      0.78012804       3.4067546
       11.896500      0.73957501       3.4989092
       12.978000      0.69900877       3.5990052
       14.059500      0.65325319       3.7229141
       15.141000      0.59935582       3.8867037
       16.222500      0.54436247       4.0783050
       17.304000      0.50090993       4.2515175
       18.385500      0.43525062       4.5609372
       19.467000      0.39024667       4.8167509
       20.548500      0.33106925       5.2295506
       21.630000      0.29072279       5.5806431
