Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US002681594_Example01P.zmx
Title:	US 2,681,594 Example 1 (Canon Serenar 50mm f1.8)
Date:	11/7/2025 4:15:51 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       1.9087840
       1.0800000      0.98636517       1.9219316
       2.1600000      0.98450582       1.9237456
       3.2400000      0.98146543       1.9267230
       4.3200000      0.97208738       1.9359946
       5.4000000      0.96710643       1.9409737
       6.4800000      0.92701110       1.9825051
       7.5600000      0.88346958       2.0307712
       8.6400000      0.83201818       2.0926200
       9.7200000      0.79141949       2.1456230
       10.800000      0.76356964       2.1844015
       11.880000      0.71426989       2.2585287
       12.960000      0.65406407       2.3601882
       14.040000      0.59883544       2.4666245
       15.120000      0.56083684       2.5488162
       16.200000      0.52713092       2.6290421
       17.280000      0.45610554       2.8263381
       18.360000      0.40773690       2.9892812
       19.440000      0.37129704       3.1325358
       20.520000      0.32681566       3.3389149
       21.600000      0.24268750       3.8746554
