Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US05920436-1.ZMX
Title:	
Date:	11/7/2025 5:47:33 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     -0.12827785     -0.12827785      0.00000000      0.00000000      0.00000000
      0.15000000     -0.12829999     -0.12830366     0.063162135     0.063161581  8.7765975E-004
      0.30000000     -0.12836459     -0.12838109      0.12632531      0.12632403  1.0174446E-003
      0.45000000     -0.12847166     -0.12851012      0.18949058      0.18948821  1.2506217E-003
      0.60000000     -0.12862125     -0.12869074      0.25265897      0.25265498  1.5774944E-003
      0.75000000     -0.12881339     -0.12892292      0.31583153      0.31582522  1.9984885E-003
      0.90000000     -0.12904814     -0.12920663      0.37900932      0.37899979  2.5141515E-003
       1.0500000     -0.12932557     -0.12954182      0.44219338      0.44217956  3.1251544E-003
       1.2000000     -0.12964578     -0.12992845      0.50538476      0.50536539  3.8324214E-003
       1.3500000     -0.13000885     -0.13036646      0.56858451      0.56855815  4.6366115E-003
       1.5000000     -0.13041490     -0.13085579      0.63179370      0.63175871  5.5388988E-003
       1.6500000     -0.13086405     -0.13139636      0.69501339      0.69496793  6.5404539E-003
       1.8000000     -0.13135645     -0.13198809      0.75824464      0.75818669  7.6425754E-003
       1.9500000     -0.13189226     -0.13263091      0.82148852      0.82141585  8.8466910E-003
       2.1000000     -0.13247164     -0.13332471      0.88474612      0.88465629     0.010154359
       2.2500000     -0.13309477     -0.13406940      0.94801851      0.94790887     0.011567270
       2.4000000     -0.13376187     -0.13486486       1.0113068       1.0111745     0.013087249
       2.5500000     -0.13447316     -0.13571099       1.0746121       1.0744539     0.014716256
       2.7000000     -0.13522887     -0.13660765       1.1379354       1.1377482     0.016456391
       2.8500000     -0.13602925     -0.13755471       1.2012779       1.2010580     0.018309894
       3.0000000     -0.13687459     -0.13855204       1.2646408       1.2643844     0.020279147
       3.1500000     -0.13776517     -0.13959949       1.3280251       1.3277282     0.022366678
       3.3000000     -0.13870131     -0.14069691       1.3914320       1.3910902     0.024575163
       3.4500000     -0.13968335     -0.14184413       1.4548627       1.4544713     0.026907430
       3.6000000     -0.14071164     -0.14304100       1.5183182       1.5178724     0.029366460
       3.7500000     -0.14178658     -0.14428732       1.5817998       1.5812945     0.031955394
       3.9000000     -0.14290855     -0.14558293       1.6453086       1.6447383     0.034677532
       4.0500000     -0.14407799     -0.14692763       1.7088459       1.7082047     0.037536340
       4.2000000     -0.14529537     -0.14832122       1.7724129       1.7716947     0.040535451
       4.3500000     -0.14656116     -0.14976350       1.8360107       1.8352091     0.043678673
       4.5000000     -0.14787589     -0.15125425       1.8996407       1.8987489     0.046969991
       4.6500000     -0.14924008     -0.15279327       1.9633040       1.9623148     0.050413569
       4.8000000     -0.15065433     -0.15438032       2.0270020       2.0259077     0.054013762
       4.9500000     -0.15211925     -0.15601517       2.0907359       2.0895287     0.057775114
       5.1000000     -0.15363548     -0.15769757       2.1545070       2.1531785     0.061702365
       5.2500000     -0.15520370     -0.15942729       2.2183167       2.2168580     0.065800459
       5.4000000     -0.15682464     -0.16120407       2.2821663       2.2805682     0.070074549
       5.5500000     -0.15849906     -0.16302765       2.3460572       2.3443100     0.074530001
       5.7000000     -0.16022778     -0.16489776       2.4099907       2.4080841     0.079172403
       5.8500000     -0.16201165     -0.16681412       2.4739682       2.4718916     0.084007570
       6.0000000     -0.16385156     -0.16877646       2.5379913       2.5357334     0.089041553
       6.1500000     -0.16574848     -0.17078448       2.6020612       2.5996103     0.094280644
       6.3000000     -0.16770342     -0.17283790       2.6661796       2.6635232     0.099731386
       6.4500000     -0.16971743     -0.17493641       2.7303479       2.7274731      0.10540058
       6.6000000     -0.17179164     -0.17707971       2.7945677       2.7914609      0.11129529
       6.7500000     -0.17392725     -0.17926748       2.8588405       2.8554875      0.11742287
       6.9000000     -0.17612550     -0.18149941       2.9231678       2.9195537      0.12379094
       7.0500000     -0.17838773     -0.18377516       2.9875515       2.9836605      0.13040742
       7.2000000     -0.18071533     -0.18609441       3.0519930       3.0478089      0.13728055
       7.3500000     -0.18310979     -0.18845682       3.1164940       3.1119997      0.14441888
       7.5000000     -0.18557267     -0.19086205       3.1810564       3.1762339      0.15183127
       7.6500000     -0.18810562     -0.19330975       3.2456819       3.2405124      0.15952694
       7.8000000     -0.19071038     -0.19579957       3.3103722       3.3048361      0.16751546
       7.9500000     -0.19338881     -0.19833116       3.3751292       3.3692059      0.17580676
       8.1000000     -0.19614286     -0.20090414       3.4399548       3.4336229      0.18441116
