Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US008970966_Example02P.zmx
Title:	US 8,970,966 Example 2 (Canon EF40mm f2.8 STM)
Date:	11/7/2025 5:01:51 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.72005946       1.0651761      0.60504347      0.23404940
       1.4426667      0.73133555       1.0748031      0.61349047      0.24382415
       2.8853333      0.76211755       1.1009181      0.63612560      0.26762358
       4.3280000      0.80544571       1.1369630      0.66685849      0.29481112
       5.7706667      0.85587293       1.1774797      0.70150539      0.32012737
       7.2133333      0.91703666       1.2262298      0.74586256      0.35506085
       8.6560000       1.0116375       1.3085426      0.82679328      0.43998895
       10.098667       1.1897890       1.4842355      0.99908630      0.63307893
       11.541333       1.5221842       1.8431132       1.3310162      0.97824810
       12.984000       2.0775535       2.4739558       1.8800335       1.5073290
       14.426667       2.9128315       3.4453384       2.6925008       2.2564464
       15.869333       4.0822008       4.8174810       3.8166511       3.2706093
       17.312000       5.6457077       6.6563289       5.3086679       4.6028890
       18.754667       7.6709196       9.0367527       7.2322018       6.3123534
       20.197333       10.230356       12.039251       9.6550854       8.4611303
       21.640000       13.396952       15.744114       12.644741       11.110582
